Record HMY,Amendment HMY,Tenant HMY,Tenant Code,Property HMY,Property Code,Unit HMY,Unit Name,dtLeaseFrom,dtLeaseTo,hOption,hProposal,bInActive,dtInactive,hAmendmentInactive,dtMovein,dtMoveout,sNotes,dSqft,hMasterUnit,bActive,hCondoContract,iPersonType,hcommmoveoutreason,hForeignDb,sExtReference,hCopyFrom,IsPastPrimaryOwner,hCommMLAOverride,tRowVersion,dtClose,dTaxEstimate
378,235,771,"t0000253",917,"gaga1104",208,856     ,"2020-08-04 00:00:00","2022-09-22 00:00:00",,,,,115941,"2020-08-04 00:00:00","2022-09-22 00:00:00",,10000,0,0,,,,,,,,0,"AAAAAAGravc=",,
379,236,772,"t0000254",917,"gaga1104",214,922     ,"2017-11-07 00:00:00","2022-09-22 00:00:00",,,,,115942,"2017-11-06 00:00:00","2022-09-22 00:00:00",,62500,0,0,,,,,,,,0,"AAAAAAGraxM=",,
380,237,773,"t0000255",917,"gaga1104",217,"930B    ","2020-02-01 00:00:00","2022-09-22 00:00:00",,,,,115943,"2020-02-01 00:00:00","2022-09-22 00:00:00",,12000,0,0,,,,,,,,0,"AAAAAAGra0w=",,
382,238,774,"t0000256",917,"gaga1104",211,906     ,"2013-08-05 00:00:00","2021-06-30 00:00:00",,,,,485,"2013-08-05 00:00:00","2021-06-30 00:00:00",,4000,0,0,,,,,,,,0,"AAAAAABPmdE=",,
387,200,733,"t0000217",890,"tx4se001",235,6818    ,"2020-05-01 00:00:00","2022-06-22 00:00:00",,,,,115742,"2020-05-01 00:00:00","2022-06-22 00:00:00",,10829,0,0,,,,,,,,0,"AAAAAAGrWZY=",,
390,194,729,"t0000213",890,"tx4se001",231,6812    ,"2019-08-01 00:00:00","2022-06-22 00:00:00",,,,,115751,"2019-08-01 00:00:00","2022-06-22 00:00:00",,10066,0,0,,,,,,,,0,"AAAAAAGrWNw=",,
393,125,650,"t0000140",890,"tx4se001",229,11614   ,"2019-07-01 00:00:00","2021-07-31 00:00:00",,,,,435,"2019-07-01 00:00:00","2021-07-31 00:00:00",,14100,0,0,,,,,,,,0,"AAAAAAA0l0o=",,
397,126,651,"t0000141",890,"tx4se001",230,6810    ,"2020-08-01 00:00:00","2022-06-22 00:00:00",,,,,115762,"2020-08-01 00:00:00","2022-06-22 00:00:00",,9301,0,0,,,,,,,,0,"AAAAAAGrWCY=",,
398,215,750,"t0000234",890,"tx4se001",241,6834    ,"2020-09-01 00:00:00","2022-06-22 00:00:00",,,,,115739,"2020-09-01 00:00:00","2022-06-22 00:00:00",,20331,0,0,,,,,,,,0,"AAAAAAGrWsY=",,
400,213,748,"t0000232",890,"tx4se001",239,6830    ,"2020-09-01 00:00:00","2022-06-22 00:00:00",,,,,115737,"2020-09-01 00:00:00","2022-06-22 00:00:00",,9336,0,0,,,,,,,,0,"AAAAAAGrWoc=",,
401,120,641,"t0000131",1269,"txvic008",226,14000   ,"2020-10-20 00:00:00","2022-06-22 00:00:00",,,,,115759,"2020-10-20 00:00:00","2022-06-22 00:00:00",,109946,0,0,,,,,,,,0,"AAAAAAGrXbI=",,
402,121,643,"t0000133",893,"txwin004",129,11300   ,"2021-01-01 00:00:00","2021-12-31 00:00:00",,,,,115760,"2021-01-01 00:00:00","2021-12-31 00:00:00",,59600,0,0,,,,,,,,0,"AAAAAAGrXfQ=",,
403,150,675,"t0000164",890,"tx4se001",243,6836    ,"2020-07-01 00:00:00","2022-06-22 00:00:00",,,,,115755,"2020-07-01 00:00:00","2022-06-22 00:00:00",,4536,0,0,,,0,,,,,0,"AAAAAAGrWGE=",,
404,193,728,"t0000212",890,"tx4se001",240,6832    ,"2019-01-01 00:00:00","2022-06-22 00:00:00",,,,,115750,"2019-01-01 00:00:00","2022-06-22 00:00:00",,18471,0,0,,,,,,,,0,"AAAAAAGrWJ4=",,
408,197,731,"t0000215",890,"tx4se001",233,6816    ,"2019-01-01 00:00:00","2022-06-22 00:00:00",,,,,115741,"2019-01-01 00:00:00","2022-06-22 00:00:00",,13551,0,0,,,,,,,,0,"AAAAAAGrWVs=",,
409,124,648,"t0000138",890,"tx4se001",227,11602   ,"2019-07-01 00:00:00","2022-06-22 00:00:00",,,,,115761,"2019-07-01 00:00:00","2022-06-22 00:00:00",,12100,0,0,,,,,,,,0,"AAAAAAGrV3w=",,
410,203,737,"t0000221",890,"tx4se001",237,6824    ,"2018-09-01 00:00:00","2022-06-22 00:00:00",,,,,115745,"2018-09-01 00:00:00","2022-06-22 00:00:00",,10066,0,0,,,,,,,,0,"AAAAAAGrWgk=",,
411,122,642,"t0000132",894,"txmil005",224,5101    ,"2019-02-01 00:00:00","2021-11-30 00:00:00",,,,,4198,"2019-02-01 00:00:00","2021-11-30 00:00:00",,30950,0,0,,,,,,,,0,"AAAAAAAmyw4=",,
412,220,754,"t0000238",1268,"txstr009",301,626     ,"2011-08-15 00:00:00","2021-08-31 00:00:00",,,,,115730,"2011-08-15 00:00:00","2021-08-31 00:00:00",,58016,0,0,,,,,,,,0,"AAAAAAGrXTE=",,
413,123,636,"t0000126",1125,"txmai006",219,11533   ,"2019-04-01 00:00:00","2021-03-31 00:00:00",,,,,377,"2019-04-01 00:00:00","2021-03-31 00:00:00",,24392,0,0,,,,,,,,0,"AAAAAAA0nQc=",,
414,201,735,"t0000219",890,"tx4se001",236,6820    ,"2014-09-01 00:00:00","2022-06-22 00:00:00",,,,,115743,"2014-09-01 00:00:00","2022-06-22 00:00:00",,10611,0,0,,,,,,,,0,"AAAAAAGrWc8=",,
417,240,775,"t0000257",941,"tnuni106",302,801     ,"2018-10-01 00:00:00","2021-09-30 00:00:00",,,,,,"2018-10-01 00:00:00",,,1581,0,0,,,,,,,,0,"AAAAAAAJQJE=",,
419,241,776,"t0000258",941,"tnuni106",303,1123    ,"2018-03-01 00:00:00","2023-04-30 00:00:00",,,,,115871,"2018-03-01 00:00:00","2023-04-30 00:00:00",,1405,0,0,,,,,,,,0,"AAAAAAGrXyk=",,
421,242,777,"t0000259",941,"tnuni106",304,1224    ,"2018-08-01 00:00:00","2021-08-31 00:00:00",,,,,115880,"2018-08-01 00:00:00","2021-08-31 00:00:00",,561,0,0,,,,,,,,0,"AAAAAAGrX6w=",,
425,243,778,"t0000260",941,"tnuni106",305,820     ,"2011-01-01 00:00:00","2021-12-31 00:00:00",,,,,115872,"2011-01-01 00:00:00","2021-12-31 00:00:00",,1929,0,0,,,,,,,,0,"AAAAAAGrXzM=",,
429,246,782,"t0000263",941,"tnuni106",308,1216    ,"2013-02-01 00:00:00","2021-01-31 00:00:00",,,,,115873,"2013-02-01 00:00:00","2021-01-31 00:00:00",,1267,0,0,,,,,,,,0,"AAAAAAGrXz0=",,
430,247,783,"t0000264",1338,"njrun150",309,"A       ","2020-03-01 00:00:00","2022-06-22 00:00:00",,,,,115723,"2015-03-01 00:00:00","2022-06-22 00:00:00",,18924,0,0,,,,,,,,0,"AAAAAAGrPjQ=",,
432,248,784,"t0000265",1340,"njrun160",318,"A       ","2015-11-01 00:00:00","2020-12-31 00:00:00",,,,,328,"2015-10-01 00:00:00","2020-12-31 00:00:00",,11200,0,0,,,,,,,,0,"AAAAAAAd2Ww=",,
433,249,785,"t0000266",990,"gacom016",182,4570    ,"2019-11-08 00:00:00","2021-01-02 00:00:00",,,,,349,"2019-11-08 00:00:00","2021-01-02 00:00:00",,56767,0,0,,,,,,,,0,"AAAAAAAJUtA=",,
436,251,813,"t0000294",941,"tnuni106",338,1228    ,"2020-08-01 00:00:00","2023-07-31 00:00:00",,,,,115874,"2020-08-01 00:00:00","2023-07-31 00:00:00",,529,0,0,,,,,,,,0,"AAAAAAGrX0c=",,
438,252,814,"t0000295",941,"tnuni106",340,1110    ,"2020-09-01 00:00:00","2022-08-31 00:00:00",,,,,115875,"2020-09-01 00:00:00","2022-08-31 00:00:00",,706,0,0,,,,,,,,0,"AAAAAAGrX1E=",,
441,253,815,"t0000296",941,"tnuni106",341,1200    ,"2012-04-01 00:00:00","2022-06-30 00:00:00",,,,,115876,"2012-04-01 00:00:00","2022-06-30 00:00:00",,2965,0,0,,,,,,,,0,"AAAAAAGrX1s=",,
447,257,819,"t0000300",942,"tnpop107",349,1032    ,"2018-05-01 00:00:00","2023-09-30 00:00:00",,,,,115882,"2018-05-01 00:00:00","2023-09-30 00:00:00",,1231,0,0,,,,,,,,0,"AAAAAAGrZKo=",,
454,261,824,"t0000305",942,"tnpop107",353,1180    ,"2018-09-01 00:00:00","2023-11-30 00:00:00",,,,,115886,"2018-09-01 00:00:00","2023-11-30 00:00:00",,2324,0,0,,,,,,,,0,"AAAAAAGrZRE=",,
456,262,825,"t0000306",942,"tnpop107",354,1000    ,"2019-01-01 00:00:00","2024-06-24 00:00:00",,,,,115894,"2019-01-01 00:00:00","2024-06-24 00:00:00",,3330,0,0,,,,,,,,0,"AAAAAAGrZTA=",,
458,260,823,"t0000304",942,"tnpop107",352,220     ,"2020-02-25 00:00:00","2024-06-24 00:00:00",,,,,115885,"2020-02-25 00:00:00","2024-06-24 00:00:00",,3059,0,0,,,,,,,,0,"AAAAAAGrZQc=",,
460,256,818,"t0000299",942,"tnpop107",348,225     ,"2019-08-01 00:00:00","2022-07-31 00:00:00",,,,,115881,"2019-08-01 00:00:00","2022-07-31 00:00:00",,1162,0,0,,,,,,,,0,"AAAAAAGrZKA=",,
461,258,820,"t0000301",942,"tnpop107",350,650     ,"2019-01-22 00:00:00","2024-03-31 00:00:00",,,,,115883,"2019-01-22 00:00:00","2024-03-31 00:00:00",,2378,0,0,,,,,,,,0,"AAAAAAGrZLQ=",,
463,263,826,"t0000307",942,"tnpop107",355,300     ,"2015-09-28 00:00:00","2020-12-31 00:00:00",,,,,359,"2015-09-28 00:00:00","2020-12-31 00:00:00",,4762,0,0,,,,,,,,0,"AAAAAAAJ+KY=",,
465,264,827,"t0000308",942,"tnpop107",356,950     ,"2020-11-01 00:00:00","2023-11-30 00:00:00",,,,,115895,"2020-11-01 00:00:00","2023-11-30 00:00:00",,1053,0,0,,,,,,,,0,"AAAAAAGrZUQ=",,
467,265,828,"t0000309",942,"tnpop107",357,440     ,"2017-12-16 00:00:00","2023-01-31 00:00:00",,,,,115887,"2017-12-16 00:00:00","2023-01-31 00:00:00",,1526,0,0,,,,,,,,0,"AAAAAAGrZU4=",,
469,266,829,"t0000310",942,"tnpop107",358,535     ,"2019-07-11 00:00:00","2024-06-24 00:00:00",,,,,115888,"2019-07-11 00:00:00","2024-06-24 00:00:00",,1425,0,0,,,,,,,,0,"AAAAAAGrZWs=",,
471,267,830,"t0000311",942,"tnpop107",359,407     ,"2012-12-01 00:00:00","2022-02-28 00:00:00",,,,,115889,"2012-12-01 00:00:00","2022-02-28 00:00:00",,890,0,0,,,,,,,,0,"AAAAAAGrZXU=",,
473,268,831,"t0000312",942,"tnpop107",360,502     ,"2014-12-01 00:00:00","2022-12-31 00:00:00",,,,,115900,"2014-12-01 00:00:00","2022-12-31 00:00:00",,1600,0,0,,,,,,,,0,"AAAAAAGrZX8=",,
619,346,975,"t0000352",917,"gaga1104",210,900     ,"2020-10-01 00:00:00","2022-09-22 00:00:00",,,,,115944,"2020-10-01 00:00:00","2022-09-22 00:00:00",,25000,0,0,,,,,,,,0,"AAAAAAGra8A=",,
621,348,712,"t0000199",941,"tnuni106",283,500     ,"2020-03-01 00:00:00",,,,,,,"2020-03-01 00:00:00",,,10656,0,0,,,,,,,,0,"AAAAAAAJQmM=",,
622,269,832,"t0000313",942,"tnpop107",361,430     ,"2018-03-13 00:00:00","2023-03-31 00:00:00",,,,,115901,"2018-03-13 00:00:00","2023-03-31 00:00:00",,3223,0,0,,,,,,,,0,"AAAAAAGrZYo=",,
626,351,353,"t0000009",992,"ohkem002",14,"2-200   ","2020-12-01 00:00:00","2022-01-01 00:00:00",,,,,6369,"2019-03-01 00:00:00","2022-01-01 00:00:00",,3060,0,0,,,,,,,,0,"AAAAAAAhAKg=",,
627,351,353,"t0000009",992,"ohkem002",17,"2-600   ","2020-12-01 00:00:00","2022-01-01 00:00:00",,,,,6369,"2019-03-01 00:00:00","2022-01-01 00:00:00",,3818,0,0,,,,,,,,0,"AAAAAAAhAKk=",,
628,353,980,"t0000353",1291,"nikedeal",414,100     ,"2020-01-01 00:00:00","2025-03-31 00:00:00",,,,,70334,"2020-01-01 00:00:00","2025-03-31 00:00:00",,707940,0,0,,,,,,,,0,"AAAAAAGtwwY=",,
629,354,700,"t0000187",904,"gasto009",269,"C       ","2021-01-01 00:00:00","2022-06-22 00:00:00",,,,,115839,"2021-01-01 00:00:00","2022-06-22 00:00:00",,5025,0,0,,,,,,,,0,"AAAAAAGrOjI=",,
630,355,982,"t0000354",892,"txlan003",223,"BLDG-X  ","2020-01-01 00:00:00","2021-03-31 00:00:00",,,,,115716,"2018-08-01 00:00:00","2021-03-31 00:00:00",,52682,0,0,,,1,,,,,0,"AAAAAAGrW+k=",,
631,356,983,"t0000355",893,"txwin004",129,11300   ,"2020-01-01 00:00:00","2020-12-31 00:00:00",,,,,115705,"2020-01-01 00:00:00","2020-12-31 00:00:00",,59600,0,0,,,,,,,,0,"AAAAAAGrXf4=",,
633,357,742,"t0000226",900,"gasc4005",415,2879    ,"2016-11-01 00:00:00","2021-10-31 00:00:00",,,,,115646,"2016-11-01 00:00:00","2021-10-31 00:00:00",,5000,0,0,,,,,,,,0,"AAAAAAGrKck=",,
634,358,985,"t0000356",900,"gasc4005",184,5036    ,"2021-01-18 00:00:00","2022-08-01 00:00:00",,,,,115645,"2021-01-18 00:00:00","2022-08-01 00:00:00",,10000,0,0,,,,,,,,0,"AAAAAAGrKds=",,
635,259,822,"t0000303",942,"tnpop107",351,701     ,"1998-10-01 00:00:00","2024-06-24 00:00:00",,,,,115884,"1998-10-01 00:00:00","2024-06-24 00:00:00",,9393,0,0,,,,,,,,0,"AAAAAAGrZOM=",,
636,259,822,"t0000303",942,"tnpop107",416,800     ,"1998-10-01 00:00:00","2024-06-24 00:00:00",,,,,115884,"1998-10-01 00:00:00","2024-06-24 00:00:00",,9394,0,0,,,,,,,,0,"AAAAAAGrZOQ=",,
637,259,822,"t0000303",942,"tnpop107",417,"ROOF    ","1998-10-01 00:00:00","2024-06-24 00:00:00",,,,,115884,"1998-10-01 00:00:00","2024-06-24 00:00:00",,1,0,0,,,,,,,,0,"AAAAAAGrZOU=",,
638,359,826,"t0000307",942,"tnpop107",355,300     ,"2021-01-01 00:00:00","2021-12-31 00:00:00",,,,,115914,"2021-01-01 00:00:00","2021-12-31 00:00:00",,4762,0,0,,,,,,,,0,"AAAAAAGrZTo=",,
639,361,483,"t0000079",926,"tndan007",72,400     ,"2021-05-01 00:00:00","2022-06-22 00:00:00",,,,,115817,"2021-05-01 00:00:00","2022-06-22 00:00:00",,31250,0,0,,,,,,,,0,"AAAAAAGrTcI=",,
640,362,1002,"t0000361",891,"txhou002",130,10111   ,"2021-02-01 00:00:00","2022-06-22 00:00:00",,,,,115706,"2021-02-01 00:00:00","2022-06-22 00:00:00",,105300,0,0,,,,,,,,0,"AAAAAAGrW98=",,
641,363,705,"t0000192",903,"gaold008",206,1721    ,"2021-03-01 00:00:00","2022-06-22 00:00:00",,,,,115841,"2021-03-01 00:00:00","2022-06-22 00:00:00",,33750,0,0,,,,,,,,0,"AAAAAAGrN98=",,
642,364,1009,"t0000363",990,"gacom016",182,4570    ,"2021-02-01 00:00:00","2022-06-22 00:00:00",,,,,115707,"2021-02-01 00:00:00","2022-06-22 00:00:00",,56767,0,0,,,,,,,,0,"AAAAAAGrL/M=",,
643,366,1059,"t0000365",894,"txmil005",225,5151    ,"2021-04-01 00:00:00","2022-06-22 00:00:00",,,,,115708,"2021-02-01 00:00:00","2022-06-22 00:00:00",,23430,0,0,,,,,,,,0,"AAAAAAGrXKg=",,
644,367,1082,"t0000370",922,"tnwl4003",406,500     ,"2021-02-08 00:00:00","2022-06-22 00:00:00",,,,,115709,"2021-02-01 00:00:00","2022-06-22 00:00:00",,20340,0,0,,,,,,,,0,"AAAAAAGrVN0=",,
645,368,370,"t0000026",993,"ohfai003",21,7042    ,"2021-02-01 00:00:00","2022-01-31 00:00:00",,,,,115953,"2021-02-01 00:00:00","2022-01-31 00:00:00",,6152,0,0,,,,,,,,0,"AAAAAAGrbEg=",,
646,370,1095,"t0000371",921,"tnwl1002",93,400     ,"2021-02-15 00:00:00","2021-08-24 00:00:00",,,,,4149,"2021-02-15 00:00:00","2021-08-24 00:00:00",,25200,0,0,,,,,,,,0,"AAAAAAAXa14=",,
647,372,474,"t0000071",931,"tnb11012",78,100     ,"2021-02-01 00:00:00","2021-03-23 00:00:00",,,,,414,"2021-02-01 00:00:00","2021-03-23 00:00:00",,109955,0,0,,,,,,,,0,"AAAAAAAXR+U=",,
648,374,480,"t0000076",926,"tndan007",69,100     ,"2021-03-01 00:00:00","2022-06-22 00:00:00",,,,,115816,"2021-03-01 00:00:00","2022-06-22 00:00:00",,11250,0,0,,,,,,,,0,"AAAAAAGrTTs=",,
649,376,803,"t0000284",1342,"njrun170",327,"A       ","2021-03-01 00:00:00","2022-06-22 00:00:00",,,,,115827,"2021-03-01 00:00:00","2022-06-22 00:00:00",,8900,0,0,,,,,,,,0,"AAAAAAGrQn8=",,
650,377,636,"t0000126",1125,"txmai006",219,11533   ,"2021-04-01 00:00:00","2022-06-22 00:00:00",,,,,115852,"2021-04-01 00:00:00","2022-06-22 00:00:00",,24392,0,0,,,,,,,,0,"AAAAAAGrXGk=",,
651,378,1135,"t0000372",1356,"gawhe032",418,9210    ,"2020-11-01 00:00:00","2022-06-22 00:00:00",,,,,115710,"2020-11-01 00:00:00","2022-06-22 00:00:00",,40000,0,0,,,,,,,,0,"AAAAAAGrPZc=",,
652,379,1141,"t0000373",917,"gaga1104",215,930     ,"2021-04-01 00:00:00","2022-10-31 00:00:00",,,,,32434,"2021-04-01 00:00:00","2022-10-31 00:00:00",,12000,0,0,,,,,,,,0,"AAAAAABq8Bg=",,
653,380,791,"t0000272",1339,"njrun155",311,"A       ","2021-11-01 00:00:00","2022-06-22 00:00:00",,,,,115833,"2021-11-01 00:00:00","2022-06-22 00:00:00",,6000,0,0,,,,,,,,0,"AAAAAAGrPz0=",,
654,381,667,"t0000156",907,"gacn012 ",153,600     ,"2021-12-01 00:00:00","2022-06-22 00:00:00",,,,,115855,"2021-12-01 00:00:00","2022-06-22 00:00:00",,7875,0,0,,,,,,,,0,"AAAAAAGrL7E=",,
655,381,667,"t0000156",907,"gacn012 ",154,700     ,"2021-12-01 00:00:00","2022-06-22 00:00:00",,,,,115855,"2021-12-01 00:00:00","2022-06-22 00:00:00",,7875,0,0,,,,,,,,0,"AAAAAAGrL7I=",,
656,383,1148,"t0000375",1237,"ohwar005",40,"E       ","2021-04-01 00:00:00","2022-06-22 00:00:00",,,,,115657,"2021-04-01 00:00:00","2022-06-22 00:00:00",,4305,0,0,,,,,,,,0,"AAAAAAGrSU0=",,
657,384,378,"t0000034",994,"ohwar004",33,"C       ","2021-07-01 00:00:00","2021-10-31 00:00:00",,,,,4588,"2021-07-01 00:00:00","2021-10-31 00:00:00",,12173,0,0,,,,,,,,0,"AAAAAAAq8c4=",,
658,385,1150,"t0000376",913,"gacre100",420,100     ,"2020-01-01 00:00:00","2021-12-31 00:00:00",,,,,6030,"2020-01-01 00:00:00","2021-12-31 00:00:00",,2689,0,0,,,,,,,,0,"AAAAAAAq4XI=",,
659,387,1158,"t0000379",890,"tx4se001",228,11606   ,"2021-05-01 00:00:00","2022-06-22 00:00:00",,,,,115700,"2021-03-21 00:00:00","2022-06-22 00:00:00",,10776,0,0,,,,,,,,0,"AAAAAAGrWwg=",,
665,390,1164,"t0000381",1357,"njwes103",419,103     ,"2017-08-01 00:00:00","2022-06-22 00:00:00",,,,,115701,"1998-10-12 00:00:00","2022-06-22 00:00:00",,61000,0,0,,,,,,,,0,"AAAAAAGrRCA=",,
669,392,1168,"t0000382",913,"gacre100",426,1000    ,"2021-01-01 00:00:00","2021-12-31 00:00:00",,,,,4161,"2021-01-01 00:00:00","2021-12-31 00:00:00",,24353,0,0,,,,,,,,0,"AAAAAAB5am0=",,
670,392,1168,"t0000382",913,"gacre100",427,1100    ,"2021-01-01 00:00:00","2021-12-31 00:00:00",,,,,4161,"2021-01-01 00:00:00","2021-12-31 00:00:00",,24353,0,0,,,,,,,,0,"AAAAAAB5am4=",,
673,393,1169,"t0000383",913,"gacre100",429,110     ,"2021-01-01 00:00:00","2021-12-31 00:00:00",,,,,4160,"2021-01-01 00:00:00","2021-12-31 00:00:00",,2099,0,0,,,,,,,,0,"AAAAAAB5apw=",,
674,394,1175,"t0000384",913,"gacre100",430,1200    ,"2016-09-01 00:00:00","2023-03-31 00:00:00",,,,,,"2016-09-01 00:00:00","2023-03-31 00:00:00",,23726,0,0,,,0,,,,,0,"AAAAAAFnoxY=",,
675,394,1175,"t0000384",913,"gacre100",431,1250    ,"2016-09-01 00:00:00","2023-03-31 00:00:00",,,,,,"2016-09-01 00:00:00","2023-03-31 00:00:00",,,0,0,,,0,,,,,0,"AAAAAAFnoxg=",,
676,394,1175,"t0000384",913,"gacre100",432,1290    ,"2016-09-01 00:00:00","2023-03-31 00:00:00",,,,,,"2016-09-01 00:00:00","2023-03-31 00:00:00",,0,0,0,,,0,,,,,0,"AAAAAAFnoxo=",,
677,395,1176,"t0000385",1361,"pajam002",464,"A       ","2019-05-01 00:00:00","2021-11-05 00:00:00",,,,,4590,"2019-05-01 00:00:00","2021-11-05 00:00:00",,14500,0,0,,,,,,,,0,"AAAAAAAbPfQ=",,
678,396,1178,"t0000386",1361,"pajam002",465,"B       ","2015-01-27 00:00:00","2021-11-30 00:00:00",,,,,4504,"2020-03-01 00:00:00","2021-11-30 00:00:00",,25500,0,0,,,,,,,,0,"AAAAAAA0i58=",,
679,396,1178,"t0000386",1361,"pajam002",466,"C       ","2015-01-27 00:00:00","2021-11-30 00:00:00",,,,,4504,"2020-03-01 00:00:00","2021-11-30 00:00:00",,20000,0,0,,,,,,,,0,"AAAAAAA0i6A=",,
681,397,1181,"t0000387",913,"gacre100",428,200     ,"2021-02-01 00:00:00","2022-01-31 00:00:00",,,,,6031,"2015-09-01 00:00:00","2022-01-31 00:00:00",,3356,0,0,,,,,,,,0,"AAAAAAArH2I=",,
682,398,1182,"t0000388",913,"gacre100",421,240     ,"2016-04-01 00:00:00","2023-06-30 00:00:00",,,,,35897,"2016-04-01 00:00:00","2023-06-30 00:00:00",,1839,0,0,,,,,,,,0,"AAAAAACeeE4=",,
685,399,1183,"t0000389",913,"gacre100",433,260     ,"2013-12-01 00:00:00","2021-07-31 00:00:00",,,,,3929,"2013-12-01 00:00:00","2021-07-31 00:00:00",,516,0,0,,,,,,,,0,"AAAAAAB5a0M=",,
686,399,1183,"t0000389",913,"gacre100",434,500     ,"2013-12-01 00:00:00","2021-07-31 00:00:00",,,,,3929,"2013-12-01 00:00:00","2021-07-31 00:00:00",,10653,0,0,,,,,,,,0,"AAAAAAB5a0Q=",,
687,400,1184,"t0000390",913,"gacre100",422,300     ,"2019-11-01 00:00:00","2025-02-28 00:00:00",,,,,68597,"2019-11-01 00:00:00","2025-02-28 00:00:00",,3028,0,0,,,,,,,,0,"AAAAAADjZ54=",,
688,401,1185,"t0000391",913,"gacre100",423,320     ,"2020-07-01 00:00:00","2025-11-30 00:00:00",,,,,,"2020-06-01 00:00:00",,,3753,0,0,,,,,,,,0,"AAAAAAB5a68=",,
690,402,1187,"t0000393",992,"ohkem002",20,"3-600   ","2021-05-01 00:00:00","2021-04-30 00:00:00",,,,,9312,"2021-05-01 00:00:00","2021-04-30 00:00:00",,13693,0,0,,,,,,,,0,"AAAAAAA0bjk=",,
692,403,1186,"t0000392",913,"gacre100",436,340     ,"2019-07-01 00:00:00","2024-06-30 00:00:00",,,,,72936,"2019-07-01 00:00:00","2024-06-30 00:00:00",,3988,0,0,,,,,,,,0,"AAAAAAE8Vw0=",,
694,404,1191,"t0000394",913,"gacre100",437,350     ,"2017-02-01 00:00:00","2022-01-31 00:00:00",,,,,,"2017-02-01 00:00:00",,,1076,0,0,,,,,,,,0,"AAAAAAAPqpI=",,
696,405,1192,"t0000395",913,"gacre100",438,395     ,"2020-06-01 00:00:00","2022-11-30 00:00:00",,,,,,"2021-07-12 00:00:00",,,1082,0,0,,,,,,,,0,"AAAAAAAq3Z0=",,
698,406,1193,"t0000396",913,"gacre100",460,450     ,"2019-06-01 00:00:00","2021-12-31 00:00:00",,,,,5467,"2019-06-01 00:00:00","2021-12-31 00:00:00",,10381,0,0,,,,,,,,0,"AAAAAAAerOI=",,
700,407,1194,"t0000397",913,"gacre100",441,520     ,"2021-01-01 00:00:00","2024-02-29 00:00:00",,,,,59602,"2021-01-01 00:00:00","2024-02-29 00:00:00",,5048,0,0,,,,,,,,0,"AAAAAAFd5mc=",,
701,408,1195,"t0000398",993,"ohfai003",29,7066    ,"2021-04-01 00:00:00","2022-11-01 00:00:00",,,,,115952,"2021-04-01 00:00:00","2022-11-01 00:00:00",,5346,0,0,,,,,,,,0,"AAAAAAGrbPM=",,
703,409,1196,"t0000399",913,"gacre100",442,550     ,"2019-03-01 00:00:00","2022-11-30 00:00:00",,,,,,"2019-03-01 00:00:00","2022-11-30 00:00:00",,1939,0,0,,,0,,,,,0,"AAAAAAC8NyM=",,
705,410,1197,"t0000400",913,"gacre100",443,600     ,"2020-02-01 00:00:00","2025-03-31 00:00:00",,,,,95504,"2020-02-01 00:00:00","2025-03-31 00:00:00",,4457,0,0,,,,,,,,0,"AAAAAAFiU3Y=",,
706,411,1198,"t0000401",913,"gacre100",444,620     ,"2018-09-01 00:00:00","2022-01-31 00:00:00",,,,,10154,"2018-09-01 00:00:00","2022-01-31 00:00:00",,3248,0,0,,,,,,,,0,"AAAAAACdYh0=",,
707,412,1199,"t0000402",913,"gacre100",445,625     ,"2018-02-01 00:00:00","2023-06-30 00:00:00",,,,,,"2018-02-01 00:00:00",,,2574,0,0,,,,,,,,0,"AAAAAAB5bJE=",,
709,413,1200,"t0000403",913,"gacre100",446,650     ,"2017-03-01 00:00:00","2021-05-31 00:00:00",,,,,,"2017-03-01 00:00:00",,,2373,0,0,,,,,,,,0,"AAAAAAAPq5U=",,
711,415,1201,"t0000404",913,"gacre100",447,655     ,"2016-06-01 00:00:00","2021-05-31 00:00:00",,,,,,"2016-06-01 00:00:00","2021-05-31 00:00:00",,1313,0,0,,,0,,,,,0,"AAAAAAC8OHQ=",,
713,416,1202,"t0000405",913,"gacre100",448,660     ,"2014-11-01 00:00:00","2021-06-30 00:00:00",,,,,,"2014-11-01 00:00:00",,,1965,0,0,,,,,,,,0,"AAAAAAAPq/Y=",,
714,417,1203,"t0000406",913,"gacre100",449,670     ,"2014-06-01 00:00:00","2021-07-31 00:00:00",,,,,,"2014-06-01 00:00:00","2021-07-31 00:00:00",,3364,0,0,,,0,,,,,0,"AAAAAAC8OG8=",,
718,418,1204,"t0000407",913,"gacre100",450,700     ,"2014-08-01 00:00:00","2025-07-31 00:00:00",,,,,,"2014-08-01 00:00:00",,,44444,0,0,,,,,,,,0,"AAAAAAB5bQw=",,
719,418,1204,"t0000407",913,"gacre100",467,800     ,"2014-08-01 00:00:00","2025-07-31 00:00:00",,,,,,"2014-08-01 00:00:00",,,,0,0,,,,,,,,0,"AAAAAAB5bQ0=",,
720,419,1205,"t0000408",913,"gacre100",451,950     ,"2018-10-01 00:00:00","2026-07-31 00:00:00",,,,,,"2018-10-01 00:00:00",,,11684,0,0,,,,,,,,0,"AAAAAAAPrL4=",,
721,420,1206,"t0000409",913,"gacre100",463,"ROOF    ","2007-11-01 00:00:00",,,,,,,"2007-11-01 00:00:00",,,0,0,0,,,,,,,,0,"AAAAAAAPrNs=",,
