SCODE,HMY,HCODE,SCODE1,SNAME,HUnitSelect,HDealInfo,HAsOfE1Date,HAsOfE2Date,HAsofActMonth,TAcquisition,TRenewalProb,TDowntime,TAbatementNew,TAbatementRenew,TE1Start,TE1Term,TE1AnnualEsc,TE1BaseRentNew,TE1BaseRentRenew,TE1LCNew,TE1LCRenew,TE1TINew,TE1TIRenew,TE1TenantOpt,TE2Start,TE2Term,TE2AnnualEsc,TE2BaseRentNew,TE2BaseRentRenew,TE2LCNew,TE2LCRenew,TE2TINew,TE2TIRenew,TE2TenantOpt,TActAnalysisStartDate,TActMarketBaseNew,TActMarketBaseRenew,TEffectGrowth1,TEffectGrowth2,TEffectGrowth3,TEffectGrowth4,TEffectGrowth5,TEffectGrowth6,TSpaceUnit
"3nj00005",302,4076,"!00001","","","","","","",44189,75,6,1,1,"07/01/2023 00:00:00",48,4,8.73,8.73,6,4,4.12,1.03,0,"09/01/2027 00:00:00",48,4,10.13,10.13,6,4,4.66,1.17,0,"07/01/2022 00:00:00",8.25,8.25,5.8,5.1,3.6,3,3,3,1425
"3nj00004",301,4077,"!00001","","","","","","",31944,75,6,1,1,"05/01/2023 00:00:00",48,4,8.93,8.93,6,4,2.55,1.02,0,"07/01/2027 00:00:00",48,4,10.51,10.51,6,4,2.88,1.15,0,"09/01/2022 00:00:00",8.5,8.5,7.6,5.1,3.6,3,3,3,1253
"3oh00002",308,4078,"!00001","","","","","","",40200,75,9,0,1,"12/01/2027 00:00:00",60,3,5.83,5.83,6,3,3.5,1.75,0,,60,3,0,0,6,3,0,0,0,"10/01/2022 00:00:00",4.95,4.95,5.8,3.8,2.7,2,2,2,"A"
"3md00003",298,4079,"!00001","","","","","","",30600,75,4,1,0,"10/01/2022 00:00:00",48,4,9.25,9.25,6,4,4,1,0,"01/01/2028 00:00:00",48,4,11.76,11.76,6,4,4.67,1.17,0,"10/01/2022 00:00:00",9.25,9.25,8.5,5.5,3.9,3,3,3,100
"3md00004",339,4115,"!00001","","","","","","",9562,75,4,0,0,"04/01/2023 00:00:00",60,4,10.87,10.87,6,5,3.04,1.01,0,"07/01/2023 00:00:00",60,4,11.1,11.1,6,5,3.06,1.02,0,"11/01/2022 00:00:00",10.5,10.5,8.5,5.5,4,2.25,2.25,2.25,7120
"3md00004",340,4115,"!00002","","","","","","",6700,75,4,0,0,"04/01/2023 00:00:00",60,4,10.87,10.87,6,5,3.04,1.01,0,"07/01/2023 00:00:00",60,4,11.1,11.1,6,5,3.06,1.02,0,"11/01/2022 00:00:00",10.5,10.5,8.5,5.5,4,2.25,2.25,2.25,7122
"3md00004",341,4115,"!00003","","","","","","",6451,75,4,0,0,"04/01/2023 00:00:00",60,4,10.87,10.87,6,5,3.04,1.01,0,"07/01/2023 00:00:00",60,4,11.1,11.1,6,5,3.06,1.02,0,"11/01/2022 00:00:00",10.5,10.5,8.5,5.5,4,2.25,2.25,2.25,7124
"3md00004",342,4115,"!00004","","","","","","",15970,75,4,0,0,"04/01/2023 00:00:00",60,4,10.87,10.87,6,5,3.04,1.01,0,"07/01/2023 00:00:00",60,4,11.1,11.1,6,5,3.06,1.02,0,"11/01/2022 00:00:00",10.5,10.5,8.5,5.5,4,2.25,2.25,2.25,7128
"3md00004",343,4115,"!00005","","","","","","",4234,75,4,0,0,"04/01/2023 00:00:00",60,4,10.87,10.87,6,5,3.04,1.01,0,"07/01/2023 00:00:00",60,4,11.1,11.1,6,5,3.06,1.02,0,"11/01/2022 00:00:00",10.5,10.5,8.5,5.5,4,2.25,2.25,2.25,7130
"3md00004",344,4115,"!00006","","","","","","",4145,75,4,0,0,"04/01/2023 00:00:00",60,4,10.87,10.87,6,5,3.04,1.01,0,"07/01/2023 00:00:00",60,4,11.1,11.1,6,5,3.06,1.02,0,"11/01/2022 00:00:00",10.5,10.5,8.5,5.5,4,2.25,2.25,2.25,7132
"3ga00004",285,4116,"!00001","","","","","","",27000,0,9,1,1,"06/01/2024 00:00:00",60,3.5,13.96,13.96,6.5,6,2.11,1.05,0,"08/01/2029 00:00:00",60,3.5,16.43,16.43,6.5,6,2.45,1.23,0,"09/01/2022 00:00:00",12.5,12.5,7.6,5.02,3.6,3,3,3,"A"
"3il00005",292,4125,"!00001","","","","","","",45080,75,9,0,1,"03/01/2023 00:00:00",60,3,9.76,9.76,6,5,2.03,1.52,0,"05/01/2028 00:00:00",60,3,11.25,11.25,6,5,2.36,1.77,0,"09/01/2022 00:00:00",9.5,9.5,5.4,3.6,2.6,2.1,2.1,2.1,100
"3il00006",293,4130,"!00001","","","","","","",118388,75,9,0,1,"03/01/2028 00:00:00",60,3,7.7,7.7,6,5,1.76,0.88,0,,60,3,0,0,6,5,0,0,0,"11/01/2022 00:00:00",6.5,6.5,5.4,3.5,2.5,2.5,2.5,2.5,1221
"3tx00003",316,4170,"!00001","","","","","","",50888,100,12,2,0,"08/01/2027 00:00:00",60,3,11.24,15.62,6.75,6.75,17.86,1.89,0,"08/01/2032 00:00:00",60,3,13.03,18.1,6.75,6.75,20.7,2.19,0,"10/01/2022 00:00:00",9,12.5,8.2,5.33,3.83,3,3,3,100
"3tx00004",460,4171,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,150
"3tx00004",461,4171,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2220
"3tx00005",317,4172,"!00001","","","","","","",126596,75,12,2,0,"01/01/2034 00:00:00",60,3,0,0,6.75,6.75,0,0,0,"01/01/2034 00:00:00",60,3,0,0,6.75,6.75,0,0,0,"10/01/2022 00:00:00",9,12.5,4.3,3.58,3.21,3,3,3,1111
"3tx00006",318,4173,"!00001","","","","","","",191887,75,12,2,0,"01/01/2024 00:00:00",60,3,7.4,7.81,6.75,6.75,2.69,1.61,0,"01/01/2026 00:00:00",60,3,8.05,8.49,6.75,6.75,3,1.8,0,"10/01/2022 00:00:00",6.75,7.12,8.2,5.33,3.83,3,3,3,1601
"3tx00007",319,4174,"!00001","","","","","","",121068,75,12,2,0,"10/01/2023 00:00:00",60,4,11.56,17.07,6.75,6.75,23.32,5.3,0,"01/01/2027 00:00:00",60,4,13.13,19.39,6.75,6.75,27.19,6.18,0,"10/01/2022 00:00:00",11,16.25,5.05,4.33,3.96,3.75,3.75,3.75,1460
"3tx00008",462,4175,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,100
"3tx00008",463,4175,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,150
"3tx00009",464,4176,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,100
"3tx00009",465,4176,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,200
"3il00007",360,4192,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,800
"3il00007",361,4192,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,802
"3il00007",362,4192,"!00003","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,810
"3il00007",363,4192,"!00004","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,812
"3fl00005",284,4435,"!00001","","","","","","",32082,75,6,1,0,"07/01/2023 00:00:00",60,4,13.58,13.58,6,4,2.07,0,0,"09/01/2028 00:00:00",60,4,17.38,17.38,6,4,2.58,0,0,"12/01/2022 00:00:00",12.75,12.75,11.2,7.35,5.25,3,3,3,"A"
"3nj00006",303,4722,"!00001","","","","","","",151000,75,9,0,0,"04/01/2026 00:00:00",60,3.5,15.68,13.02,6.25,5,29.8,2.21,0,,60,3.5,0,0,6.25,5,0,0,0,"12/01/2022 00:00:00",12.75,10.59,9.6,6.3,4.5,3,3,3,3140
"3nc00001",367,4727,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10000
"3fl00006",345,4800,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"AB"
"3fl00006",346,4800,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"D"
"3fl00006",347,4800,"!00003","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"C"
"3nj00007",304,4818,"!00001","","","","","","",56328,75,6,0,0,"01/01/2036 00:00:00",60,4,0,0,6.25,5,0,0,0,"01/01/2036 00:00:00",60,4,0,0,6.25,5,0,0,0,"04/01/2023 00:00:00",15,15,5.18,4.5,3,3,3,3,1145
"3nj00008",305,4819,"!00001","","","","","","",56929,75,6,0,0,"01/01/2036 00:00:00",60,3.5,0,0,6.25,5,0,0,0,"01/01/2036 00:00:00",60,3.5,0,0,6.25,5,0,0,0,"04/01/2023 00:00:00",15.75,15.75,5.17,4.5,3,3,3,3,1125
"3oh00003",309,5070,"!00001","","","","","","",33466,50,9,1,0,"10/01/2026 00:00:00",60,3,7.18,7.18,7,4,10.59,1.81,0,,60,3,0,0,7,4,0,0,0,"05/01/2023 00:00:00",6.5,6.5,3.91,2.73,2.29,2.79,4.17,0,3232
"3nj00009",306,5074,"!00001","","","","","","",97166,75,6,1,1,"01/01/2036 00:00:00",48,4,0,0,6,4,0,0,0,"01/01/2036 00:00:00",48,4,0,0,6,4,0,0,0,"05/01/2023 00:00:00",9,9,5,3.6,2.6,2.6,2.6,0,1654
"3fl00007",288,5084,"!00001","","","","","","",39515,0,6,1,0,"12/01/2024 00:00:00",60,4,13.16,13.16,7,4,2.75,2.75,0,"02/01/2030 00:00:00",60,4,16.39,16.39,7,4,3.21,3.21,0,"06/01/2023 00:00:00",12.25,12.25,5.05,4.47,4.08,4.12,4.5,4.5,4570
"3tx00010",320,5086,"!00001","","","","","","",154923,60,12,2,0,"05/01/2024 00:00:00",60,3,7.33,7.33,6.75,4.5,2.13,0.53,0,"10/01/2031 00:00:00",60,3,10,10,6.75,4.5,2.67,0.67,0,"05/01/2023 00:00:00",6.99,6.99,4.83,4.02,3.54,4.28,4.5,4.5,1501
"3tx00011",466,5087,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1101
"3tx00011",467,5087,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,120
"3tx00012",468,5088,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4525
"3tx00012",469,5088,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4535
"3tx00013",470,5089,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1
"3tx00013",471,5089,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2
"3ga00005",286,5439,"!00001","","","","","","",30000,0,4,1,0,"02/01/2024 00:00:00",60,4,7.25,7.25,6.5,6,2.14,0.54,0,"04/01/2029 00:00:00",60,4,8.76,8.76,6.5,6,2.59,0.65,0,"08/01/2023 00:00:00",7.1,7.1,4.11,4.14,4.49,4.35,4.35,0,"A"
"3nc00002",368,5457,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4112
"3nc00003",369,5459,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"A-B"
"3nc00004",370,5460,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"A"
"3nc00004",371,5460,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"C"
"3nc00004",372,5460,"!00003","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"D"
"3nc00004",373,5460,"!00004","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"ANT"
"3nj00010",381,5710,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"A"
"3nj00010",382,5710,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"B"
"3nj00010",383,5710,"!00003","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"C"
"3nj00011",384,5711,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2
"3nj00012",385,5712,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"A"
"3nj00012",386,5712,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"B"
"3nj00012",387,5712,"!00003","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"C"
"3nj00012",388,5712,"!00004","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"3-DEF"
"3nj00013",389,5714,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"A"
"3nj00013",390,5714,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"BC"
"3nj00013",391,5714,"!00003","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"D"
"3nj00014",392,5715,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"A"
"3nj00014",393,5715,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"B"
"3nj00014",394,5715,"!00003","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"C"
"3nj00014",395,5715,"!00004","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"DEFN"
"3nj00014",396,5715,"!00005","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"G"
"3nj00014",397,5715,"!00006","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"H"
"3nj00014",398,5715,"!00007","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"J"
"3nj00014",399,5715,"!00008","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"K"
"3nj00014",400,5715,"!00009","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"M"
"3nj00015",401,5716,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"ABC"
"3nj00015",402,5716,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"D"
"3nj00015",403,5716,"!00003","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"E"
"3nj00015",404,5716,"!00004","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"F"
"3nj00016",405,5717,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,59
"3nc00005",374,5726,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,100
"3md00005",364,5727,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"A"
"3md00005",365,5727,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"B"
"3md00005",366,5727,"!00003","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"C"
"3nj00017",406,5729,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,16
"3nj00017",407,5729,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"C"
"3nj00018",408,5731,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4
"3nj00018",409,5731,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"B"
"3nj00018",410,5731,"!00003","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"C"
"3nj00018",411,5731,"!00004","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"CABLE"
"3nj00018",412,5731,"!00005","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"D"
"3nj00018",413,5731,"!00006","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"E"
"3nj00018",414,5731,"!00007","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"F"
"3nj00019",415,5733,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,70
"3nj00019",416,5733,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"70-A02"
"3nj00019",417,5733,"!00003","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"70E"
"3nj00019",418,5733,"!00004","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"70E"
"3nj00019",419,5733,"!00005","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"82B"
"3nj00019",420,5733,"!00006","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,90
"3oh00004",429,5788,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,100
"3oh00004",430,5788,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,200
"3oh00004",431,5788,"!00003","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,300
"3oh00004",432,5788,"!00004","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,400
"3nc00006",375,5819,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,100
"3nc00007",376,6077,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"A"
"3nc00007",377,6077,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"E"
"3nc00008",378,6078,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,100
"3fl00008",348,6091,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,100
"3fl00009",349,6092,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"A"
"3fl00009",350,6092,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"B"
"3fl00010",351,6093,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,100
"3fl00011",352,6094,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,100
"3md00006",539,6142,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,100
"3tx00014",531,6156,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,100
"3tx00014",532,6156,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,200
"3tx00014",533,6156,"!00003","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,300
"iga001  ",509,6161,"!00002","","","","","","",220380,100,12,3,1,"01/01/2037 00:00:00",120,3,8.75,8.75,8.3,6,1.46,1.46,0,"01/01/2047 00:00:00",120,3,12.58,12.58,8.3,6,1.97,1.97,0,"05/01/2024 00:00:00",5.34,5.34,5.46,4.17,3.67,3.7,3.7,3.7,4600
"3tx00015",511,6163,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,100
"3tx00015",512,6163,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"100A"
"3tx00015",513,6163,"!00003","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"100B"
"3tx00015",514,6163,"!00004","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,102
"3tx00015",515,6163,"!00005","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"102A"
"3tx00015",516,6163,"!00006","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,108
"3tx00015",517,6163,"!00007","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"108A"
"3tx00015",518,6163,"!00008","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,114
"3tx00015",519,6163,"!00009","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,116
"3tx00015",520,6163,"!00010","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"116A"
"3tx00015",521,6163,"!00011","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,120
"3tx00015",522,6163,"!00012","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"120A"
"3tx00015",523,6163,"!00013","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,122
"3tx00015",524,6163,"!00014","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"122_124"
"3tx00015",525,6163,"!00015","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"122A"
