SCODE,hMy,hCode,sCode1,sName,HEADERPROPATTRIBUTES,DACQUISITIONDATE,LACQUISITIONSTRATEGY,TBUILDING,NYEARBUILT,NOFFICEPERCENT,TPARCELNUMBER,IPURCHASENOI,NPURCHASEOCCUPANCY,NPURCHASEPRICE,NOTHERACQCOSTS,NPURCHASEWALT,LBOXSHAPE,LCONSTRUCTIONTYPE,LCONSTRUCTIONTYPE2,LCONSTRUCTIONTYPE3,LCONSTRUCTIONTYPE4,LCONSTRUCTIONTYPE5,LSPRINKLERTYPE,LSPRINKLERTYPE2,LSPRINKLERTYPE3,LSPRINKLERTYPE4,LSPRINKLERTYPE5,HROOF,TROOFREPLACEMENTYEAR,LROOFTYPE,LROOFTYPE2,LROOFTYPE3,LROOFTYPE4,LROOFTYPE5,HACCESS,NLANDAREA,LLOADTYPE,LLOADTYPE2,LLOADTYPE3,LLOADTYPE4,LLOADTYPE5,NMAXCOLUMNSSPACELENGTH,NIMAXCOLUMNSSPACEWIDTH,NTRUCKMAXCOURTDEPT,NMINCLEARHEIGHT,IMAXCLEARHEIGHT,INUMBEROFDOCKHIGHDOORS,INUMBEROFDRIVEIN,HDISPOSITIONINFORMATION,DDISPOSITIONDATE,NDISPOSITIONPRICE,NDISPOSITIONNOI,HEADERTOBEDELETED,HEADERACQINFORMATION,COURTTRUCKTYPE,NPARKINGSPOTS,HEADERMEPANDUTILITIES,FIREALARMYESNO,COLDSTORAGEYESNO,EXTERIORLIGHTTYPE,GENERATORYESNO,GENERATORFUEL,FIREPUMPYESNO,FIREWATERTANKYESNO,GENERATORSIZE,SEWEGETYPE,EVCHARGEYESNO,UTILITYACCOUNTHOLDER,GASPROVIDER,ELECTRICPROVIDER,WATERSEWERPROVIDER,headerenviromental,SOLARYESNO,SOLARPOWER,RECYCLINGYESNO,WHATISRECYCLED,ENVISSUESTATUS,ENVNOTES,SPRINKLERCOVERAGEPRECENT
"tnone204",69,948,"!00001","","","2018-02-16 00:00:00","","",0,0,"",0,0,2050000,194068.04,0,"","Tilt-up/Concrete","","","","","","","","","","","","","","","","","",1.2,"","","","","",0,0,0,0,18,0,0,"","2020-12-17 00:00:00",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"mspri205",70,949,"!00001","","","2018-02-16 00:00:00","","",0,0,"",0,0,1292000,122310.2,0,"","Tilt-up/Concrete","","","","","","","","","","","","","","","","","",3.5,"","","","","",0,0,0,0,22,0,0,"","2020-12-17 00:00:00",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"tnout206",71,950,"!00001","","","2018-04-30 00:00:00","","",0,16.7,"",0,0,1915000,143563.51,0,"","Tilt-up/Concrete","","","","","","","","","","","","","","","","","",5,"","","","","",0,0,0,0,24,0,0,"","2020-12-17 00:00:00",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"tnwil207",72,951,"!00001","","","2018-04-30 00:00:00","","",0,0,"",0,0,4100000,2143520.72,0,"","","","","","","","","","","","","","","","","","","",12.6,"","","","","",0,0,0,0,26,0,0,"","2020-12-17 00:00:00",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"tndis209",73,953,"!00001","","","2018-08-30 00:00:00","","",0,0,"",0,0,12100000,0,0,"","Tilt-up/Concrete","","","","","","","","","","","","","","","","","",14.8,"","","","","",0,0,0,0,26,0,0,"","2020-12-17 00:00:00",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"msmar210",74,954,"!00001","","","2018-09-14 00:00:00","","",0,0,"",0,0,5527000,656415.87,0,"","Tilt-up/Concrete","","","","","","","","","","","","","","","","","",12.1,"","","","","",0,0,0,0,24,0,0,"","2020-12-17 00:00:00",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"tnsou211",75,955,"!00001","","","2018-09-14 00:00:00","","",0,0,"",0,0,1783000,211758.55,0,"","","","","","","","","","","","","","","","","","","",10.3,"","","","","",0,0,0,0,24,0,0,"","2020-12-17 00:00:00",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gable014",76,988,1000001,"","","2019-12-27 00:00:00","","",2008,9,"085-5076-045",126607.5,100,1275000,48441,0,"Rectangle","Metal","Masonry","","","","Wet","","","","","",2018,"Metal","Other","","","","",3.15,"Rear Load","","","","",0,0,0,29,29,4,2,"","2022-06-22 00:00:00",2422000,131225,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","No Issue","",0
"gagra015",77,989,1000012,"","","2020-01-30 00:00:00","","",1990,22,"018-070",144000,100,2000000,78514.81,0,"Rectangle","Tilt-up/Concrete","","","","","None","","","","","",2007,"EPDM","Other","","","","",2.17,"Side Load","","","","",0,0,60,28,28,1,5,"","2022-06-22 00:00:00",2519000,147790,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gacom016",78,990,1000006,"","","2020-01-07 00:00:00","","",1964,22,"14f-0057-ll-028-9",139704.6,100,1926960,61013.2,0,"Rectangle","Masonry","","","","","Wet","","","","","",2018,"TPO","Other","","","","",2.3,"Other","","","","",0,0,0,20,20,6,0,"","2022-06-22 00:00:00",4020000,170156,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","No Issue","",0
"ohkem002",79,992,1000183,"","","2019-11-11 00:00:00","",1310,1988,100,"591-0015-0034-00",110055,100,1342130,76793,0,"Other","Masonry","","","","","Wet","","","","","",2004,"Metal","Other","","","","",9.93,"Rear Load","","","","",0,0,122,17,18,1,0,"","2022-06-22 00:00:00",2456351.02,0,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","No Issue","",0
"ohkem002",80,992,1000184,"","","2019-11-11 00:00:00","",1320,1988,100,"591-0015-0034-00",144018,100,1756321,78731.33,0,"Other","Masonry","","","","","Wet","","","","","",2004,"Metal","Other","","","","",9.93,"Rear Load","","","","",0,0,122,17,18,6,2,"","2022-06-22 00:00:00",3214398.66,278317,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","No Issue","",0
"ohkem002",81,992,1000185,"","","2019-11-11 00:00:00","",1330,1988,100,"591-0015-0034-00",140472,100,1713075,76792.69,0,"Rectangle","Masonry","","","","","Wet","","","","","",2004,"Metal","Other","","","","",9.93,"Rear Load","","","Cross Dock","",0,0,122,17,18,5,0,"","2022-06-22 00:00:00",3135250.32,271464,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","No Issue","",0
"ohfai003",82,993,"!00001","","","2019-11-11 00:00:00","","",1987,100,"",0,0,2113474,94741.57,0,"","Other","","","","","Wet","","","","","",2004,"Metal","","","","","",4,"Other","","","","",0,0,0,16,18,0,15,"","2022-11-01 00:00:00",811988,172882,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ohwar004",83,994,1000054,"","","2019-12-12 00:00:00","","",1985,73,"182518K060",394485,100,3315000,117991.81,0,"Rectangle","Masonry","Metal","","","","Other","","","","","","1985 (420): 50,000sf 2018 (422): 50,600sf","Metal","Other","","","","",3.74,"Rear Load","","","","",0,0,105,14,15,3,3,"","2022-06-22 00:00:00",5163000,389483,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","No Issue","",0
"ohles005",84,995,1000053,"","","2020-03-02 00:00:00","","",1990,36.2,"M5620290000001",441700,100,6310000,190153.12,0,"Square","Masonry","","","","","Wet","","","","","","1991: 40,500 sf 1994: 24,300 sf 2017: 10,734 sf 2017: 6,211 sf","Metal","Other","","","","",12.97,"Rear Load","","","","",0,0,162,26,30,6,2,"","2022-06-22 00:00:00",7769000,466395,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","No Issue","",0
"tnmet016",85,996,1000068,"","","2020-01-02 00:00:00","","",2001,6,"",210900,100,2775000,79627,0,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","",2001,"Metal","Other","","","","",4.9,"Rear Load","","","","",0,0,136,28,28,10,1,"","2022-06-22 00:00:00",3168000,212744,,,,,,,,,,,,,,,,,,,,,,,,,,,
"oh575006",86,1063,1000049,"","","2020-03-23 00:00:00","","",2003,45.6,"A0700151000053",476829.6,100,5304000,174232.28,0,"Other","Other","","","","","Wet","","","","","",2003,"EPDM","Other","","","","",11.96,"Cross Dock","","","","",0,0,147,22,24,15,1,"","2022-06-22 00:00:00",7333000,462000,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ohclo007",87,1064,1000050,"","","2020-05-23 00:00:00","","",1997,16,"41-31-12C-253",160650,100,2295000,89079.92,0,"Square","Masonry","","","","","Wet","","","","","","1997: 13,709sf 2012: 29,291sf","BUR","Other","","","","",5.9,"Rear Load","","","","",0,0,114,20,20,2,2,"","2022-06-22 00:00:00",2393000,179414,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","No Issue","",0
"gapar018",88,1068,1000022,"","","2020-04-16 00:00:00","","",1988,13,"c120020029",227039.55,100,2914500,83014.25,0,"Rectangle","Tilt-up/Concrete","","","","","None","","","","","",1988,"BUR","Other","","","","",3.53,"Front Load","","","","",0,0,40,18,18,2,0,"","2022-06-22 00:00:00",3730000,234895,,,,,,,,,,,,,,,,,,,,,,,,,,,
"tn10b017",89,1069,1000059,"","","2020-05-08 00:00:00","","",1986,9,"",73950,100,4350000,136503.7,0,"Square","Masonry","","","","","Wet","","","","","",1986,"BUR","Other","","","","",11.9,"Cross Dock","","","","",0,0,186,20,20,18,6,"","2022-06-22 00:00:00",6035000,406367,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","No Issue","",0
"gashi019",90,1092,1000030,"","","2020-06-01 00:00:00","","",1974,9,"14f-0023-LL-054-6",258000,100,2500000,151689.31,0,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","","2011, 2012, 2000","Metal","Other","","","","",5.62,"Other","","","","",0,0,0,14,24,11,1,"","2022-08-23 00:00:00",4800000,255200,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gajon020",91,1093,1000015,"","","2020-06-01 00:00:00","","",1980,11,"17-0630-0-017-0",46037.5,25,3175000,106871.18,0,"Rectangle","Metal","","","","","Wet","","","","","",2015,"TPO","Other","","","","",2.42,"Front Load","","","","",0,0,55,18,18,4,2,"","2022-06-22 00:00:00",3255000,178066,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gahig021",92,1094,1000014,"","","2020-06-08 00:00:00","","",1974,10,"0614-030",232800,100,3000000,68488.5,0,"Rectangle","Tilt-up/Concrete","","","","","None","","","","","",2010,"Metal","Other","N/A","N/A","N/A","",0.4,"Rear Load","","","","",0,0,0,20,20,13,0,"","2022-06-22 00:00:00",3792000,268009,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gamoo022",93,1099,1000018,"","","2020-06-30 00:00:00","","",1985,9,"20-0100-0-311-0",226499,100,2470000,35569.5,0,"Square","Metal","","","","","Wet","Dry","","","","",1985,"Metal","Other","","","","",4,"Front Load","","","","",0,0,65,18,22,7,2,"","2022-06-22 00:00:00",3710000,226126,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ohcom008",94,1101,1000051,"","","2020-06-01 00:00:00","","",1984,29,"M5820044000013",254520.08,100,2736775,92382.34,0,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","","2006: 11,972sf 2019: 6,301sf 2019: 24,352sf","Metal","Other","","","","",5.38,"Rear Load","","","","",0,0,93,18,28,3,2,"","2022-06-22 00:00:00",3923000,253276,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gatid023",95,1124,1000034,"","","2020-07-30 00:00:00","","",1999,16,"043-015",194880,100,2800000,40047.43,0,"L Shape","Tilt-up/Concrete","","","","","None","","","","","",1999,"Metal","Other","","","","",3.5,"Side Load","","","","",0,0,60,22,22,4,1,"","2022-06-22 00:00:00",4534000,262957,,,,,,,,,,,,,,,,,,,,,,,,,,,
"txmai006",96,1125,1000105,"","","2020-07-30 00:00:00","","",1964,23.1,"042-015-000-0050",173250,100,1875000,28118.85,0,"Rectangle","Metal","","","","","None","","","","","","~2000","Metal","Other","","","","",2.52,"Front Load","","","","",0,0,128,16,16,6,9,"","2022-06-22 00:00:00",3500000,177028,,,,,,,,,,,,,,,,,,,,,,,,,,,
"tntri10 ",97,1222,1000070,"","","2020-06-30 00:00:00","","",1970,4,"",265188.85,94,3072872,75068.08,0,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","",2000,"BUR","Other","","","","",9.03,"Front Load","","","","",0,0,88,24,24,30,1,"","2022-06-22 00:00:00",7478000,288789,,,,,,,,,,,,,,,,,,,,,,,,,,,
"tntri11 ",98,1223,1000071,"","","2020-06-30 00:00:00","","",1967,1,"",213408.85,94,2472872,60410.5,0,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","",2000,"BUR","Other","","","","",5.82,"Front Load","","","","",0,0,125,26,26,24,0,"","2022-06-22 00:00:00",5706000,237279,,,,,,,,,,,,,,,,,,,,,,,,,,,
"tntri16 ",99,1224,1000072,"","","2020-06-30 00:00:00","","",1970,15.9,"",448623.39,94,5198417,126993.63,0,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","",2008,"BUR","Other","","","","",9.27,"Front Load","","","","",0,0,105,20,20,35,3,"","2022-06-22 00:00:00",9765000,453076,,,,,,,,,,,,,,,,,,,,,,,,,,,
"tntri18 ",100,1225,1000073,"","","2020-06-30 00:00:00","","",1969,8,"",112202.77,94,1300148,31761.69,0,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","",2018,"TPO","Other","","","","",3.05,"Front Load","","","","",0,0,75,22,22,15,1,"","2022-06-22 00:00:00",3565000,194896,,,,,,,,,,,,,,,,,,,,,,,,,,,
"tntri19 ",101,1226,1000074,"","","2020-06-30 00:00:00","","",1975,6,"",353485.58,94,4096009,100062.58,0,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","",2021,"TPO","Other","","","","",8.36,"Front Load","","","","",0,0,108,20,20,25,3,"","2022-06-22 00:00:00",8747000,420479,,,,,,,,,,,,,,,,,,,,,,,,,,,
"tntri2  ",102,1227,1000075,"","","2020-06-30 00:00:00","","",1969,2,"",202812.16,94,2350083,57410.86,0,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","",2003,"BUR","Other","","","","",6.43,"Front Load","","","","",0,0,90,20,20,36,1,"","2022-06-22 00:00:00",4853000,177927,,,,,,,,,,,,,,,,,,,,,,,,,,,
"tntri4  ",103,1228,1000076,"","","2020-06-30 00:00:00","","",1985,15.5,"",164807.8,94,1909708,46652.81,0,"Rectangle","Tilt-up/Concrete","","","","","ESFR","","","","","",2018,"TPO","Other","","","","",4.17,"Front Load","","","","",0,0,237,20,22,11,2,"","2022-06-22 00:00:00",3865000,185100,,,,,,,,,,,,,,,,,,,,,,,,,,,
"tntri7  ",104,1229,"!00001","","","2020-06-30 00:00:00","","",0,0,"",0,0,916000,100000,0,"","","","","","","","","","","","","","","","","","","",0,"","","","","",0,0,0,0,0,0,0,"","2020-07-31 00:00:00",1614784.42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"tntri8  ",105,1230,"!00001","","","2020-06-30 00:00:00","","",0,0,"",0,0,920000,100000,0,"","","","","","","","","","","","","","","","","","","",0,"","","","","",0,0,0,0,0,0,0,"","2020-07-31 00:00:00",1238191.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"tntri9  ",106,1231,1000077,"","","2020-06-30 00:00:00","","",1988,19,"",103972.77,94,1204783,29431.99,0,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","",2014,"TPO","Other","","","","",1.74,"Front Load","","","","",0,0,98,20,20,3,3,"","2022-06-22 00:00:00",2189000,122279,,,,,,,,,,,,,,,,,,,,,,,,,,,
"tntrid2 ",107,1232,1000078,"","","2020-06-30 00:00:00","","",1970,6,"",206116.59,94,2388373,58346.25,0,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","",2019,"TPO","Other","","","","",4.47,"Front Load","","","","",0,0,87,20,20,19,2,"","2022-06-22 00:00:00",4698000,250908,,,,,,,,,,,,,,,,,,,,,,,,,,,
"tntrid8 ",108,1233,1000079,"","","2020-06-30 00:00:00","","",1974,4,"",191349.88,94,2217264,54166.18,0,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","",2006,"BUR","Other","","","","",5.76,"Front Load","","","","",0,0,89,20,20,14,1,"","2022-06-22 00:00:00",4291000,208679,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ohwar005",109,1237,1000055,"","","2019-12-12 00:00:00","","",1985,73,"182518K060",394485,100,3315000,117991.81,0,"Rectangle","Masonry","Metal","","","","Wet","","","","","",2018,"Metal","Other","","","","",3.74,"Rear Load","","","","",0,0,105,14,15,5,2,"","2022-06-22 00:00:00",5163000,389483,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","No Issue","",0
"txflo007",110,1240,1000102,"","","2020-09-23 00:00:00","","",1961,6,"",403035,0,4850000,118499.82,0,"Rectangle","Metal","Other","","","","None","","","","","","~1990","Metal","Other","","","","",6.49,"Front Load","","","","",0,0,230,28,33,0,10,"","2022-06-22 00:00:00",6645000,412954,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gamac024",111,1241,1000016,"","","2020-09-04 00:00:00","","",1965,6,"14f-0083-LL-017-0",158984,0,2083674,35761.09,0,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","",1965,"BUR","Other","","","","",3.4,"Front Load","","","","",0,0,95,20,20,7,1,"","2022-06-22 00:00:00",3545000,173583,,,,,,,,,,,,,,,,,,,,,,,,,,,
"pabor001",112,1242,1000056,"","","2020-09-02 00:00:00","","",1985,20,"58-00-01780-01-6; 58-00-01777-00-1",306460,0,4975000,85194.46,0,"Rectangle","Masonry","","","","","Wet","","","","","",2018,"Metal","Other","","","","",4.05,"Rear Load","","","","",0,0,32,18,18,5,3,"","2022-06-22 00:00:00",5500000,297417,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","No Issue","",0
"gasna025",113,1249,1000031,"","","2020-02-10 00:00:00","","",1988,19,"16-024-02-003",0,0,1475000,47414.5,0,"Rectangle","Other","","","","","Wet","","","","","",1988,"Metal","Other","","","","",2.5,"Side Load","","","","",0,0,90,13,13,2,2,"","2022-06-22 00:00:00",3739000,180485,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gaboh026",114,1250,1000002,"","","2020-02-10 00:00:00","","",1995,5,"09f-0800-0030-060-5",359600,0,5800000,108698,0,"Rectangle","Metal","Masonry","","","","Wet","","","","","",1995,"Metal","Other","","","","",6.5,"Other","","","","",0,0,0,20,30,12,3,"","2022-06-22 00:00:00",6781000,350234,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","No Issue","",0
"txstr009",115,1268,1000109,"","","2020-10-15 00:00:00","","",1970,16,"",235726,0,2741000,64806.35,0,"Rectangle","Other","","","","","Wet","","","","","","2018: 28,000sf ~2000: 39,600sf","BUR","Other","","","","",2.41,"Front Load","","","","",0,0,110,18,19,3,7,"","2022-06-22 00:00:00",5967000,260991,,,,,,,,,,,,,,,,,,,,,,,,,,,
"txvic008",116,1269,1000110,"","","2020-10-20 00:00:00","","",2012,17,"132-103-003-0004",658750,100,7750000,236823.78,0,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","",2011,"Metal","Other","","","","",10.15,"Front Load","","","","",0,0,165,30,34,9,5,"","2022-06-22 00:00:00",15759000,676083,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gamon027",117,1270,1000017,"","","2020-10-13 00:00:00","","",1972,4.3,"18-164-07-018",129600,0,2400000,66797.21,0,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","",2018,"TPO","Other","","","","",4.6,"Side Load","","","","",0,0,100,30,30,8,6,"","2022-06-22 00:00:00",2044000,132083,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gamou028",118,1271,1000019,"","","2020-10-13 00:00:00","","",1974,16,"16-0865-0-012-0, 16-0865-0-013-0",334080,0,3840000,209716.65,0,"Other","Metal","","","","","None","","","","","",1974,"Metal","Other","","","","",2.59,"Side Load","","","","",0,0,60,20,20,6,3,"","2022-06-22 00:00:00",5609000,361894,,,,,,,,,,,,,,,,,,,,,,,,,,,
"nikedeal",119,1291,"!00001","","","2020-10-19 00:00:00","Rent Optimization","",2020,4.7,"188 -28-00104",2948310,100,48175000,714000,0,"Rectangle","Tilt-up/Concrete","Other","","","","ESFR","","","","","",2020,"TPO","","","","","",72,"Cross Dock","","","","",54,50,170,36,36,100,2,"",,0,0,"","","Mainly Asphalt with some Concrete",300,"","Yes","No","LED","Yes","Natural Gas","Yes","No",,"Sewer","Yes","Tenant","NCEPA","NCEPA","NCEPA","","Yes",,"No","","No Issue","",0
"tnnew18 ",120,1293,1000069,"","","2020-11-05 00:00:00","","",1972,10,"",220000,0,2200000,70861.6,0,"Rectangle","Other","","","","","Wet","","","","","",2022,"BUR","Other","","","","",5.21,"Front Load","","","","",0,0,66,20,20,16,1,"","2022-06-22 00:00:00",4950000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"njleo19 ",121,1294,1000039,"","","2021-10-29 00:00:00","","BUILDING 1",1965,15,"Block 400, Lot 2",191077,0,2653839.53,25886.85,0,"Other","Tilt-up/Concrete","","","","","Wet","","","","","",2017,"TPO","Other","","","","",3.04,"Rear Load","","","","",0,0,0,15,15,5,1,"","2022-06-22 00:00:00",4092812.37,193197.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
"njleo19 ",122,1294,1000040,"","","2021-10-29 00:00:00","","BUILDING 2",1965,22,"Block 400, Lot 2",159861,0,2220293.45,36788.85,0,"Other","Tilt-up/Concrete","","","","","Wet","","","","","","2021-building 2 got a new roof","TPO","Other","","","","",3.04,"Other","","","","",0,0,0,15,15,4,1,"","2022-06-22 00:00:00",3424187.63,161636.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gavet029",123,1330,1000036,"","","2020-11-05 00:00:00","","",1998,16,"18-00450-008-0",494935,100,6265000,268335.34,0,"Other","Metal","Masonry","","","","Wet","","","","","",1998,"Metal","Other","","","","",8.07,"Front Load","","","","",0,0,70,22,32,21,5,"","2022-06-22 00:00:00",9396000,428728,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","No Issue","",0
"njrun150",124,1338,1000041,"","","2020-12-10 00:00:00","","",1992,39,"Block 135, Lot 43.07",117862,99,1932159,45466.7,0,"Square","Other","","","","","Wet","","","","","",2011,"TPO","Other","","","","",2,"Rear Load","","","","",0,0,93,20,20,2,0,"","2022-06-22 00:00:00",3255000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"njrun155",125,1339,1000042,"","","2020-12-10 00:00:00","","",1988,22,"Block 135, Lot 43",309469,99,5073262,119381.74,0,"Rectangle","Other","","","","","Wet","","","","","",2011,"BUR","Other","","","","",3.8,"Rear Load","","","","",0,0,90,22,22,11,1,"","2022-06-22 00:00:00",7672000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"njrun160",126,1340,1000043,"","","2020-12-10 00:00:00","","",1998,47,"Block 135, Lot 43.08",269036,99,4410433,103784.34,0,"Rectangle","Other","","","","","Wet","","","","","",1998,"Metal","Other","","","","",7.3,"Rear Load","","","","",0,0,103,22,22,5,0,"","2022-06-22 00:00:00",5754000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"njrun165",127,1341,1000044,"","","2020-12-10 00:00:00","","",2005,22,"Block 135, Lot 43.01",355975,99,5835659,137322.12,0,"Rectangle","Other","","","","","Wet","","","","","",2005,"Metal","Other","","","","",8.6,"Rear Load","","","","",0,0,107,24,24,10,4,"","2022-06-22 00:00:00",9329000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"njrun170",128,1342,1000045,"","","2020-12-10 00:00:00","","",1992,39,"Block 135, Lot 43.09",120216,99,1970754,46374.9,0,"Square","Other","","","","","Wet","","","","","","Not provided","BUR","Other","","","","",1.8,"Rear Load","","","","",0,0,113,22,22,2,2,"","2022-06-22 00:00:00",2896000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"njrun175",129,1343,1000046,"","","2020-12-10 00:00:00","","",1995,13,"Block 135, Lot 43.02",201764,99,3307607,77833.13,0,"Rectangle","Other","","","","","Wet","","","","","",1995,"Metal","Other","","","","",2.6,"Rear Load","","","","",0,0,101,22,22,3,4,"","2022-06-22 00:00:00",4727000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"njrun190",130,1344,1000047,"","","2020-12-10 00:00:00","","",1998,22,"Block 135, Lot 43.06",396537,99,6057996,142554.06,0,"Other","Other","","","","","Wet","","","","","",1998,"Metal","Other","","","","",2.6,"Rear Load","","","","",0,0,122,24,24,5,2,"","2022-06-22 00:00:00",7943000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"njhig121",131,1345,1000038,"","","2020-12-15 00:00:00","","",1962,10.1,"Block 5, Lot 7.02 Qual C0001",486000,100,7200000,198968.66,0,"Rectangle","Tilt-up/Concrete","","","","","Wet","Dry","","","","",2015,"TPO","Other","","","","",12.5,"Front Load","","","","",0,0,176,21,24,9,3,"","2023-05-31 00:00:00",9450000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"garon030",132,1346,1000023,"","","2020-12-30 00:00:00","","",1986,13,"131-252",410917.5,100,5478900,122565.16,0,"Rectangle","Metal","Masonry","","","","Wet","","","","","",1986,"Metal","Other","","","","",3.6,"Rear Load","","","","",0,0,60,28,36,2,1,"","2022-06-22 00:00:00",6926000,443791,"","","",0,"","","No","","No","","No","No",,"Sewer","No","","","","","","No",,"No","","No Issue","",0
"gaent031",133,1347,1000011,"","","2020-12-30 00:00:00","","",1971,22,"14F-0084-LL-021-1",149650,100,2050000,62706.37,0,"Rectangle","Other","","","","","Wet","","","","","","1971, 2019","BUR","Other","","","","",2.8,"Rear Load","","","","",0,0,90,16,18,2,1,"","2022-06-22 00:00:00",3545000,154500,,,,,,,,,,,,,,,,,,,,,,,,,,,
"njrun180",134,1349,"!00001","","","2020-12-10 00:00:00","","",0,0,"30-00135-0000-00043-06",0,0,0,0,0,"","N/A","","","","","N/A","","","","","","","N/A","","","","","",3.63,"N/A","","","","",0,0,0,0,0,0,0,"","2022-06-22 00:00:00",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"njrun200",135,1350,"!00001","","","2020-12-10 00:00:00","","",0,0,"30-00135-0000-00043-05",0,0,0,0,0,"","N/A","","","","","N/A","","","","","","","N/A","","","","","",4.18,"N/A","","","","",0,0,0,0,0,0,0,"","2022-06-22 00:00:00",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"njrun717",136,1351,"!00001","","","2020-12-10 00:00:00","","",0,0,"30-00126-0000-00001-01",0,0,0,0,0,"","N/A","","","","","N/A","","","","","","","N/A","","","","","",0.56,"N/A","","","","",0,0,0,0,0,0,0,"","2022-06-22 00:00:00",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"njrun721",137,1352,"!00001","","","2020-12-10 00:00:00","","",0,0,"30-00126-0000-00001",0,0,0,0,0,"","N/A","","","","","N/A","","","","","","","N/A","","","","","",0.48,"N/A","","","","",0,0,0,0,0,0,0,"","2022-06-22 00:00:00",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
