Property Code,Property Address,Building ID,Fund,Market,Status,Is Land?,Acq. Date,Acq. Strategy,Year Built,Parcel,% Office,Building Shape,Construction Type 1,Construction Type 2,Construction Type 3,Roof replacement,Roof Type 1,Roof Type 2,Roof Type 3,Roof Type 4,Land (Acres),Loading Type 1,Loading Type 2,Loading Type 3,Loading Type 4,Loading Type 5,Max Truck Court Depth,Min. Clear Height,Max. Clear Height,# Dock Doors,# of Drive Ins,Truck Court Type,# Parking Spots,Fire Alarm,Sprinkler Type 1,Sprinkler Type 2,Sprinkler Coverage %,Cold Storage,Ext. Light Type,Generator,Generator Fuel Type,Generator Size,EV Charge,Fire Pump,Fire Water Tank,Sewege Type,Utility Acc. Holder,Gas Provider,Electric Provider,Water Provider,Solar,Solar Power,Recycling,What is recycled?,Enviromental Issues?,Enviromental Notes
"ohles005","9290 LeSaint Dr.","","FRG IX                                                                          ","Cincinnati","Sold                                                                            ",,"2020-03-02 00:00:00","",1990,"M5620290000001",36.2,"Square","Masonry","","","1991: 40,500 sf 1994: 24,300 sf 2017: 10,734 sf 2017: 6,211 sf","Metal","Other","","",12.97,"Rear Load","","","","",162,26,30,6,2,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","No Issue",""
"tnmet016","8045 Metro Rd","","FRG IX                                                                          ","Memphis","Sold                                                                            ",,"2020-01-02 00:00:00","",2001,"",6,"Rectangle","Tilt-up/Concrete","","",2001,"Metal","Other","","",4.9,"Rear Load","","","","",136,28,28,10,1,,,,"Wet","",,,,,,,,,,,,,,,,,,,,
"oh575006","575 Quality Blvd","","FRG IX                                                                          ","Cincinnati","Sold                                                                            ",,"2020-03-23 00:00:00","",2003,"A0700151000053",45.6,"Other","Other","","",2003,"EPDM","Other","","",11.96,"Cross Dock","","","","",147,22,24,15,1,,,,"Wet","",,,,,,,,,,,,,,,,,,,,
"ohclo007","4064 Clough Woods Drive","","FRG IX                                                                          ","Cincinnati","Sold                                                                            ",,"2020-05-23 00:00:00","",1997,"41-31-12C-253",16,"Square","Masonry","","","1997: 13,709sf 2012: 29,291sf","BUR","Other","","",5.9,"Rear Load","","","","",114,20,20,2,2,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","No Issue",""
"gapar018"," 1447 Parker Road  ","","FRG IX                                                                          ","Atlanta","Sold                                                                            ",,"2020-04-16 00:00:00","",1988,"c120020029",13,"Rectangle","Tilt-up/Concrete","","",1988,"BUR","Other","","",3.53,"Front Load","","","","",40,18,18,2,0,,,,"None","",,,,,,,,,,,,,,,,,,,,
"tn10b017","10 East Belz Boulevard  ","","FRG IX                                                                          ","Memphis","Sold                                                                            ",,"2020-05-08 00:00:00","",1986,"",9,"Square","Masonry","","",1986,"BUR","Other","","",11.9,"Cross Dock","","","","",186,20,20,18,6,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","No Issue",""
"gashi019","4080 Shirley Dr SW, ","","FRG IX                                                                          ","Atlanta","Sold                                                                            ",,"2020-06-01 00:00:00","",1974,"14f-0023-LL-054-6",9,"Rectangle","Tilt-up/Concrete","","","2011, 2012, 2000","Metal","Other","","",5.62,"Other","","","","",0,14,24,11,1,,,,"Wet","",,,,,,,,,,,,,,,,,,,,
"gajon020","3075 Jonquil Drive","","FRG IX                                                                          ","Atlanta","Sold                                                                            ",,"2020-06-01 00:00:00","",1980,"17-0630-0-017-0",11,"Rectangle","Metal","","",2015,"TPO","Other","","",2.42,"Front Load","","","","",55,18,18,4,2,,,,"Wet","",,,,,,,,,,,,,,,,,,,,
"gahig021","449 Highway 74 South GA ","","FRG IX                                                                          ","Atlanta","Sold                                                                            ",,"2020-06-08 00:00:00","",1974,"0614-030",10,"Rectangle","Tilt-up/Concrete","","",2010,"Metal","Other","N/A","N/A",0.4,"Rear Load","","","","",0,20,20,13,0,,,,"None","",,,,,,,,,,,,,,,,,,,,
"gamoo022","3150 Moon Station Road NW","","FRG IX                                                                          ","Atlanta","Sold                                                                            ",,"2020-06-30 00:00:00","",1985,"20-0100-0-311-0",9,"Square","Metal","","",1985,"Metal","Other","","",4,"Front Load","","","","",65,18,22,7,2,,,,"Wet","Dry",,,,,,,,,,,,,,,,,,,,
"ohcom008","10052 Commerce Park Drive","","FRG IX                                                                          ","Cincinnati","Sold                                                                            ",,"2020-06-01 00:00:00","",1984,"M5820044000013",29,"Rectangle","Tilt-up/Concrete","","","2006: 11,972sf 2019: 6,301sf 2019: 24,352sf","Metal","Other","","",5.38,"Rear Load","","","","",93,18,28,3,2,,,,"Wet","",,,,,,,,,,,,,,,,,,,,
"gatid023","165 Tidwell Drive ","","FRG IX                                                                          ","Atlanta","Sold                                                                            ",,"2020-07-30 00:00:00","",1999,"043-015",16,"L Shape","Tilt-up/Concrete","","",1999,"Metal","Other","","",3.5,"Side Load","","","","",60,22,22,4,1,,,,"None","",,,,,,,,,,,,,,,,,,,,
"txmai006","11533 S. Main St","","FRG IX                                                                          ","Houston","Sold                                                                            ",,"2020-07-30 00:00:00","",1964,"042-015-000-0050",23.1,"Rectangle","Metal","","","~2000","Metal","Other","","",2.52,"Front Load","","","","",128,16,16,6,9,,,,"None","",,,,,,,,,,,,,,,,,,,,
"tntri10 ","4400 Delp Street","","FRG IX                                                                          ","Memphis","Sold                                                                            ",,"2020-06-30 00:00:00","",1970,"",4,"Rectangle","Tilt-up/Concrete","","",2000,"BUR","Other","","",9.03,"Front Load","","","","",88,24,24,30,1,,,,"Wet","",,,,,,,,,,,,,,,,,,,,
"tntri11 ","3970-4000 Senator Street","","FRG IX                                                                          ","Memphis","Sold                                                                            ",,"2020-06-30 00:00:00","",1967,"",1,"Rectangle","Tilt-up/Concrete","","",2000,"BUR","Other","","",5.82,"Front Load","","","","",125,26,26,24,0,,,,"Wet","",,,,,,,,,,,,,,,,,,,,
"tntri16 ","3976 New Getwell","","FRG IX                                                                          ","Memphis","Sold                                                                            ",,"2020-06-30 00:00:00","",1970,"",15.9,"Rectangle","Tilt-up/Concrete","","",2008,"BUR","Other","","",9.27,"Front Load","","","","",105,20,20,35,3,,,,"Wet","",,,,,,,,,,,,,,,,,,,,
"tntri18 ","3983 Senator Street","","FRG IX                                                                          ","Memphis","Sold                                                                            ",,"2020-06-30 00:00:00","",1969,"",8,"Rectangle","Tilt-up/Concrete","","",2018,"TPO","Other","","",3.05,"Front Load","","","","",75,22,22,15,1,,,,"Wet","",,,,,,,,,,,,,,,,,,,,
"tntri19 ","3977-4045 Raines Road","","FRG IX                                                                          ","Memphis","Sold                                                                            ",,"2020-06-30 00:00:00","",1975,"",6,"Rectangle","Tilt-up/Concrete","","",2021,"TPO","Other","","",8.36,"Front Load","","","","",108,20,20,25,3,,,,"Wet","",,,,,,,,,,,,,,,,,,,,
"tntri2  ","4148 Delp Street","","FRG IX                                                                          ","Memphis","Sold                                                                            ",,"2020-06-30 00:00:00","",1969,"",2,"Rectangle","Tilt-up/Concrete","","",2003,"BUR","Other","","",6.43,"Front Load","","","","",90,20,20,36,1,,,,"Wet","",,,,,,,,,,,,,,,,,,,,
"tntri4  ","4280-4290 Concorde Road","","FRG IX                                                                          ","Memphis","Sold                                                                            ",,"2020-06-30 00:00:00","",1985,"",15.5,"Rectangle","Tilt-up/Concrete","","",2018,"TPO","Other","","",4.17,"Front Load","","","","",237,20,22,11,2,,,,"ESFR","",,,,,,,,,,,,,,,,,,,,
"tntri7  ","","","FRG IX                                                                          ","Memphis","Sold                                                                            ",,"2020-06-30 00:00:00","",0,"",0,"","","","","","","","","",0,"","","","","",0,0,0,0,0,,,,"","",,,,,,,,,,,,,,,,,,,,
"tntri8  ","","","FRG IX                                                                          ","Memphis","Sold                                                                            ",,"2020-06-30 00:00:00","",0,"",0,"","","","","","","","","",0,"","","","","",0,0,0,0,0,,,,"","",,,,,,,,,,,,,,,,,,,,
"tntri9  ","4056 Homewood Road","","FRG IX                                                                          ","Memphis","Sold                                                                            ",,"2020-06-30 00:00:00","",1988,"",19,"Rectangle","Tilt-up/Concrete","","",2014,"TPO","Other","","",1.74,"Front Load","","","","",98,20,20,3,3,,,,"Wet","",,,,,,,,,,,,,,,,,,,,
"tntrid2 ","3901-3921 Delp Street","","FRG IX                                                                          ","Memphis","Sold                                                                            ",,"2020-06-30 00:00:00","",1970,"",6,"Rectangle","Tilt-up/Concrete","","",2019,"TPO","Other","","",4.47,"Front Load","","","","",87,20,20,19,2,,,,"Wet","",,,,,,,,,,,,,,,,,,,,
"tntrid8 ","4486-4524 Delp Street","","FRG IX                                                                          ","Memphis","Sold                                                                            ",,"2020-06-30 00:00:00","",1974,"",4,"Rectangle","Tilt-up/Concrete","","",2006,"BUR","Other","","",5.76,"Front Load","","","","",89,20,20,14,1,,,,"Wet","",,,,,,,,,,,,,,,,,,,,
"ohwar005","422 Wards Corner","","FRG IX                                                                          ","Cincinnati","Sold                                                                            ",,"2019-12-12 00:00:00","",1985,"182518K060",73,"Rectangle","Masonry","Metal","",2018,"Metal","Other","","",3.74,"Rear Load","","","","",105,14,15,5,2,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","No Issue",""
"txflo007","3700 Flory Street","","FRG IX                                                                          ","Dallas","Sold                                                                            ",,"2020-09-23 00:00:00","",1961,"",6,"Rectangle","Metal","Other","","~1990","Metal","Other","","",6.49,"Front Load","","","","",230,28,33,0,10,,,,"None","",,,,,,,,,,,,,,,,,,,,
"gamac024","5010 MacDougall Drive","","FRG IX                                                                          ","Atlanta","Sold                                                                            ",,"2020-09-04 00:00:00","",1965,"14f-0083-LL-017-0",6,"Rectangle","Tilt-up/Concrete","","",1965,"BUR","Other","","",3.4,"Front Load","","","","",95,20,20,7,1,,,,"Wet","",,,,,,,,,,,,,,,,,,,,
"pabor001","165 Boro Line Road ","","FRG IX                                                                          ","Philadelphia","Sold                                                                            ",,"2020-09-02 00:00:00","",1985,"58-00-01780-01-6; 58-00-01777-00-1",20,"Rectangle","Masonry","","",2018,"Metal","Other","","",4.05,"Rear Load","","","","",32,18,18,5,3,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","No Issue",""
