account tree detail id,account tree node description,total into,type,type description,account tree code,account tree description,account tree detail code,indent,skip,underline,bold,italic,hide,negate,reverse value,database id
179,Total Equity - Net Assets/Position,180,T,Total,phafds,PHA Financial Data Schedule,513,1,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,1
180,"Total Liabilities, Deferred Inflow of Resources, and Equity - Net Assets/Position",422,T,Total,phafds,PHA Financial Data Schedule,600,1,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,1
181,Income Statement,421,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,TRUE,FALSE,FALSE,TRUE,TRUE,1
182,Excess (deficiency) Of Total Revenue Over (under) Total Expenses,358,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,1
183,Revenue,234,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,TRUE,FALSE,FALSE,TRUE,TRUE,1
184,Tenant Revenue,187,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,1
185,Net Tenant Rental Revenue,187,R,Regular,phafds,PHA Financial Data Schedule,70300,1,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
186,Tenant Revenue - Other,187,R,Regular,phafds,PHA Financial Data Schedule,70400,1,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
187,Total Tenant Revenue,234,T,Total,phafds,PHA Financial Data Schedule,70500,1,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,1
188,Additional Revenue,233,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,1
189,HUD PHA Operating Grants,198,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,1
190,Housing Assistance Payments,198,R,Regular,phafds,PHA Financial Data Schedule,70600-010,10,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
191,Ongoing Administrative Fees Earned,198,R,Regular,phafds,PHA Financial Data Schedule,70600-020,10,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
192,Hard To House Fee Revenue,198,R,Regular,phafds,PHA Financial Data Schedule,70600-030,10,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
193,FSS Coordinator,198,R,Regular,phafds,PHA Financial Data Schedule,70600-031,10,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
194,Actual Independent Public Accountant Audit Costs Earned,198,R,Regular,phafds,PHA Financial Data Schedule,70600-040,10,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
195,Total Preliminary Fees Earned,198,R,Regular,phafds,PHA Financial Data Schedule,70600-050,10,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
196,All Other Fees,198,R,Regular,phafds,PHA Financial Data Schedule,70600-060,10,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
197,Non-HCV HUD PHA Operating Grants,198,R,Regular,phafds,PHA Financial Data Schedule,70600-999,10,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
198,Total Hud Pha Operating Grants,233,T,Total,phafds,PHA Financial Data Schedule,70600,1,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,1
199,Capital Grants,233,R,Regular,phafds,PHA Financial Data Schedule,70610,1,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
200,Fee Revenue,209,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,1
201,Management Fee,209,R,Regular,phafds,PHA Financial Data Schedule,70710,1,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
202,Asset Management Fee,209,R,Regular,phafds,PHA Financial Data Schedule,70720,1,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
203,Book-keeping Fee,209,R,Regular,phafds,PHA Financial Data Schedule,70730,1,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
204,Front Line Service Fee,209,R,Regular,phafds,PHA Financial Data Schedule,70740,1,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
205,Other Fees,208,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,1
206,From PHA Administered Program,208,R,Regular,phafds,PHA Financial Data Schedule,70750-010,10,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
207,From Third / Outside Party,208,R,Regular,phafds,PHA Financial Data Schedule,70750-020,10,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
208,Other Fees,209,T,Total,phafds,PHA Financial Data Schedule,70750,1,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
209,Total Fee Revenue,233,T,Total,phafds,PHA Financial Data Schedule,70700,1,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,1
210,Other Government Grants,233,R,Regular,phafds,PHA Financial Data Schedule,70800,1,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
211,Investment Income-Unrestricted,215,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,1
212,Investment Income-Unrestricted HAP,215,R,Regular,phafds,PHA Financial Data Schedule,71100-010,10,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
213,Investment Income-Unrestricted Admin Fee,215,R,Regular,phafds,PHA Financial Data Schedule,71100-020,10,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
214,Investment Income-Unrestricted-Other,215,R,Regular,phafds,PHA Financial Data Schedule,71100-030,10,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
215,Total Investment Income - Unrestricted,233,T,Total,phafds,PHA Financial Data Schedule,71100,1,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,1
216,Mortgage Interest Income,233,R,Regular,phafds,PHA Financial Data Schedule,71200,1,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
217,Proceeds From Disposition Of Assets Held For Sale,233,R,Regular,phafds,PHA Financial Data Schedule,71300,1,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
218,Cost Of Sale Of Assets,233,R,Regular,phafds,PHA Financial Data Schedule,71310,1,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
219,Fraud Recovery,223,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,1
220,Fraud Recovery Income-HAP,223,R,Regular,phafds,PHA Financial Data Schedule,71400-010,10,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
221,Fraud Recovery Income-Admin Fee,223,R,Regular,phafds,PHA Financial Data Schedule,71400-020,10,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
222,Fraud Recovery Income-Other,223,R,Regular,phafds,PHA Financial Data Schedule,71400-030,10,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
223,Fraud Recovery,233,T,Total,phafds,PHA Financial Data Schedule,71400,1,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,1
224,Other Income,232,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,1
225,Other Revenue,232,R,Regular,phafds,PHA Financial Data Schedule,71500,1,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
226,Gain Or Loss On Sale Of Fixed Assets,232,R,Regular,phafds,PHA Financial Data Schedule,71600,1,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
227,Investment Income - Restricted,231,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,1
228,Investment Income - Restricted Hap,231,R,Regular,phafds,PHA Financial Data Schedule,72000-010,10,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
229,Investment Income - Restricted Admin Fee,231,R,Regular,phafds,PHA Financial Data Schedule,72000-020,10,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
230,Investment Income - Restricted Other,231,R,Regular,phafds,PHA Financial Data Schedule,72000-030,10,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
231,Total Investment Income - Restricted,232,T,Total,phafds,PHA Financial Data Schedule,72000,1,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,1
232,Total Other Income,233,T,Total,phafds,PHA Financial Data Schedule,71599,1,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,1
233,Total Additional Revenue,234,T,Total,phafds,PHA Financial Data Schedule,73000,1,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,1
234,Total Revenue,358,T,Total,phafds,PHA Financial Data Schedule,70000,1,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,1
235,Expenses,339,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,TRUE,FALSE,FALSE,FALSE,TRUE,1
236,Operating Expenses,318,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,1
237,Administrative,252,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,1
238,Administrative Salaries,252,R,Regular,phafds,PHA Financial Data Schedule,91100,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
239,Auditing Fees,252,R,Regular,phafds,PHA Financial Data Schedule,91200,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
240,Book-keeping Fee,252,R,Regular,phafds,PHA Financial Data Schedule,91310,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
241,Management Fee Expense,244,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,1
242,To PHA Administered Program,244,R,Regular,phafds,PHA Financial Data Schedule,91300-010,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
243,To a Third Party / Outside Entity,244,R,Regular,phafds,PHA Financial Data Schedule,91300-020,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
244,Management Fee Expense,252,T,Total,phafds,PHA Financial Data Schedule,91300,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
245,Advertisting And Marketing,252,R,Regular,phafds,PHA Financial Data Schedule,91400,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
246,Employee Benefit Contributions - Administrative,252,R,Regular,phafds,PHA Financial Data Schedule,91500,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
247,Office Expenses,252,R,Regular,phafds,PHA Financial Data Schedule,91600,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
248,Legal Expense,252,R,Regular,phafds,PHA Financial Data Schedule,91700,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
249,Travel,252,R,Regular,phafds,PHA Financial Data Schedule,91800,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
250,Allocated Overhead,252,R,Regular,phafds,PHA Financial Data Schedule,91810,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
251,Other,252,R,Regular,phafds,PHA Financial Data Schedule,91900,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
252,Total Administrative,318,T,Total,phafds,PHA Financial Data Schedule,91000,1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,1
253,Asset Mgmt Fee,318,R,Regular,phafds,PHA Financial Data Schedule,92000,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
254,Tenant Services,259,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,1
255,Tenant Services - Salaries,259,R,Regular,phafds,PHA Financial Data Schedule,92100,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
256,Relocation Costs,259,R,Regular,phafds,PHA Financial Data Schedule,92200,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
257,Employee Benefit Contributions - Tenant Services,259,R,Regular,phafds,PHA Financial Data Schedule,92300,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
258,Tenant Services - Other,259,R,Regular,phafds,PHA Financial Data Schedule,92400,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
259,Total Tenant Services,318,T,Total,phafds,PHA Financial Data Schedule,92500,1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,1
260,Utilities,269,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,1
261,Water,269,R,Regular,phafds,PHA Financial Data Schedule,93100,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
262,Electricity,269,R,Regular,phafds,PHA Financial Data Schedule,93200,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
263,Gas,269,R,Regular,phafds,PHA Financial Data Schedule,93300,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
264,Fuel,269,R,Regular,phafds,PHA Financial Data Schedule,93400,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
265,Labor,269,R,Regular,phafds,PHA Financial Data Schedule,93500,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
266,Sewer,269,R,Regular,phafds,PHA Financial Data Schedule,93600,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
267,Employee Benefit Contributions - Utilities,269,R,Regular,phafds,PHA Financial Data Schedule,93700,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
268,Other Utilities Expense,269,R,Regular,phafds,PHA Financial Data Schedule,93800,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
269,Total Utilities,318,T,Total,phafds,PHA Financial Data Schedule,93000,1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,1
270,Maintenance,288,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,1
271,Ordinary Maintenance And Operations - Labor,288,R,Regular,phafds,PHA Financial Data Schedule,94100,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
272,Ordinary Maintenance And Operations - Materials And Other,288,R,Regular,phafds,PHA Financial Data Schedule,94200,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
273,Ordinary Maintenance And Operations - Contract Costs,286,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,1
274,Garbage And Trash Removal Contracts,286,R,Regular,phafds,PHA Financial Data Schedule,94300-010,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
275,Heating & Cooling Contracts,286,R,Regular,phafds,PHA Financial Data Schedule,94300-020,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
276,Snow Removal Contracts,286,R,Regular,phafds,PHA Financial Data Schedule,94300-030,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
277,Elevator Maintenance Contracts,286,R,Regular,phafds,PHA Financial Data Schedule,94300-040,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
278,Landscape & Grounds Contracts,286,R,Regular,phafds,PHA Financial Data Schedule,94300-050,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
279,Unit Turnaround Contracts,286,R,Regular,phafds,PHA Financial Data Schedule,94300-060,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
280,Electrical Contracts,286,R,Regular,phafds,PHA Financial Data Schedule,94300-070,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
281,Plumbing Contracts,286,R,Regular,phafds,PHA Financial Data Schedule,94300-080,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
282,Extermination Contracts,286,R,Regular,phafds,PHA Financial Data Schedule,94300-090,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
283,Janitorial Contracts,286,R,Regular,phafds,PHA Financial Data Schedule,94300-100,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
284,Routine Maintenance Contracts,286,R,Regular,phafds,PHA Financial Data Schedule,94300-110,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
285,Misc Contracts,286,R,Regular,phafds,PHA Financial Data Schedule,94300-120,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
286,Ordinary Maintenance and Op controls,288,T,Total,phafds,PHA Financial Data Schedule,94300,1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,1
287,Employee Benefit Contributions - Ordinary Maintenance,288,R,Regular,phafds,PHA Financial Data Schedule,94500,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
288,Total Maintenance,318,T,Total,phafds,PHA Financial Data Schedule,94000,1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,1
289,Protective Services,294,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,1
290,Protective Services - Labor,294,R,Regular,phafds,PHA Financial Data Schedule,95100,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
291,Protective Services - Other Contract Costs,294,R,Regular,phafds,PHA Financial Data Schedule,95200,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
292,Protective Services - Other,294,R,Regular,phafds,PHA Financial Data Schedule,95300,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
293,Employee Benefit Contributions - Protective Services,294,R,Regular,phafds,PHA Financial Data Schedule,95500,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
294,Total Protective Services,318,T,Total,phafds,PHA Financial Data Schedule,95000,1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,1
295,Insurance Premiums,300,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,1
296,Property Insurance,300,R,Regular,phafds,PHA Financial Data Schedule,96110,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
297,Liability Insurance,300,R,Regular,phafds,PHA Financial Data Schedule,96120,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
298,Workmens Compensation,300,R,Regular,phafds,PHA Financial Data Schedule,96130,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
299,All Other Insurance,300,R,Regular,phafds,PHA Financial Data Schedule,96140,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
300,Total Insurance Premiums,318,T,Total,phafds,PHA Financial Data Schedule,96100,1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,1
301,Other General Expenses,309,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,1
302,Other General Expenses,309,R,Regular,phafds,PHA Financial Data Schedule,96200,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
303,Compensated Absences,309,R,Regular,phafds,PHA Financial Data Schedule,96210,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
304,Payments In Lieu Of Taxes,309,R,Regular,phafds,PHA Financial Data Schedule,96300,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
305,Bad Debt - Tenant Rents,309,R,Regular,phafds,PHA Financial Data Schedule,96400,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
306,Bad Debt - Mortgages,309,R,Regular,phafds,PHA Financial Data Schedule,96500,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
307,Bad Debt - Other,309,R,Regular,phafds,PHA Financial Data Schedule,96600,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
308,Severance Expense,309,R,Regular,phafds,PHA Financial Data Schedule,96800,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
309,Total Other General Expenses,318,T,Total,phafds,PHA Financial Data Schedule,96000,1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,1
310,Interest Expense And Amortization Cost,317,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,1
311,Interest On Mortgage (or Bonds) Payable,317,R,Regular,phafds,PHA Financial Data Schedule,96710,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
312,Interest On Notes Payable (short And Long Term),315,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,1
313,Interest On EPC Related Debt,315,R,Regular,phafds,PHA Financial Data Schedule,96720-010,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
314,Interest On All Other Debt,315,R,Regular,phafds,PHA Financial Data Schedule,96720-020,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
315,Interest On Notes Payable (short And Long Term),317,T,Total,phafds,PHA Financial Data Schedule,96720,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
316,Amortization Of Bond Issue Costs,317,R,Regular,phafds,PHA Financial Data Schedule,96730,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
317,Total Interest Expense And Amortization Cost,318,T,Total,phafds,PHA Financial Data Schedule,96700,1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,1
318,Total Operating Expenses,339,T,Total,phafds,PHA Financial Data Schedule,96900,1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,1
319,Excess Revenue Over Operating Expenses (Difference between 96900 and 70000),339,R,Regular,phafds,PHA Financial Data Schedule,97000,1,-1,1,TRUE,FALSE,FALSE,FALSE,TRUE,1
320,Other Non-operating Expenses,338,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,1
321,Extraordinary Maintenance,338,R,Regular,phafds,PHA Financial Data Schedule,97100,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
322,Casualty Losses - Noncapitalized,338,R,Regular,phafds,PHA Financial Data Schedule,97200,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
323,Housing Assistance Payments,333,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,1
324,Mainstream 1,333,R,Regular,phafds,PHA Financial Data Schedule,97300-010,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
325,Home-ownership,333,R,Regular,phafds,PHA Financial Data Schedule,97300-020,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
326,Litigation,333,R,Regular,phafds,PHA Financial Data Schedule,97300-025,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
327,Hope Iv,333,R,Regular,phafds,PHA Financial Data Schedule,97300-030,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
328,Tenant Protection,333,R,Regular,phafds,PHA Financial Data Schedule,97300-040,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
329,Portability-Out,333,R,Regular,phafds,PHA Financial Data Schedule,97300-041,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
330,Family Self Sufficiency (FSS) Escrow Deposits,333,R,Regular,phafds,PHA Financial Data Schedule,97300-045,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
331,"""All Other """"Special"""" Vouchers""",333,R,Regular,phafds,PHA Financial Data Schedule,97300-049,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
332,All Other,333,R,Regular,phafds,PHA Financial Data Schedule,97300-050,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
333,Housing Assistance Payments,338,T,Total,phafds,PHA Financial Data Schedule,97300,1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,1
334,HAP Portability-In,338,R,Regular,phafds,PHA Financial Data Schedule,97350,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
335,Depreciation Expense,338,R,Regular,phafds,PHA Financial Data Schedule,97400,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
336,Fraud Losses,338,R,Regular,phafds,PHA Financial Data Schedule,97500,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
337,Dwelling Units Rent Expense,338,R,Regular,phafds,PHA Financial Data Schedule,97800,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
338,Total Other Non-operating Expenses,339,T,Total,phafds,PHA Financial Data Schedule,98000,1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,1
339,Total Expenses,358,T,Total,phafds,PHA Financial Data Schedule,90000,1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,1
340,Other Financing Sources(uses),357,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,1
341,Operating Transfers In,357,R,Regular,phafds,PHA Financial Data Schedule,10010,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
342,Operating Transfers Out,357,R,Regular,phafds,PHA Financial Data Schedule,10020,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
343,Operating Transfers From/to Primary Government,349,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,1
344,Not-for-profit,349,R,Regular,phafds,PHA Financial Data Schedule,10030-010,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
345,Partnership,349,R,Regular,phafds,PHA Financial Data Schedule,10030-020,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
346,Joint Venture,349,R,Regular,phafds,PHA Financial Data Schedule,10030-030,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
347,Tax Credit,349,R,Regular,phafds,PHA Financial Data Schedule,10030-040,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
348,Other,349,R,Regular,phafds,PHA Financial Data Schedule,10030-050,10,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
349,Total Operating Transfers From/to Primary Government,357,T,Total,phafds,PHA Financial Data Schedule,10030,1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,1
350,Operating Transfers From/to Component Unit,357,R,Regular,phafds,PHA Financial Data Schedule,10040,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
351,Extraordinary Items- Net Gain/loss,357,R,Regular,phafds,PHA Financial Data Schedule,10070,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
352,Special Items- Net Gain/loss,357,R,Regular,phafds,PHA Financial Data Schedule,10080,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
353,Inter-project Excess Cash Transfer In,357,R,Regular,phafds,PHA Financial Data Schedule,10091,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
354,Inter-project Excess Cash Transfer Out,357,R,Regular,phafds,PHA Financial Data Schedule,10092,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
355,Transfers Between Programs and Projects - In,357,R,Regular,phafds,PHA Financial Data Schedule,10093,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
356,Transfers Between Programs and Projects - Out,357,R,Regular,phafds,PHA Financial Data Schedule,10094,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
357,Total Other Financing Sources(uses),358,T,Total,phafds,PHA Financial Data Schedule,10100,1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,1
358,Total End Excess (deficiency) Of Total Revenue Over (under) Total Expenses,421,T,Total,phafds,PHA Financial Data Schedule,10000,1,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,1
359,Memo Account Information,420,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,1
360,Required Annual Debt Principal Payments,363,H,Header,phafds,PHA Financial Data Schedule,,1,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,1
361,Principal on EPC Related Debt,363,R,Regular,phafds,PHA Financial Data Schedule,11020-010,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
