hmy property,property code,property address,city,state,zip,building id,fund,market,status,is land?,acq. date,other ac. costs,acq. strategy,disposition date,disposition noi,year built,parcel,% office,building shape,construction type 1,construction type 2,construction type 3,roof replacement,roof type 1,roof type 2,roof type 3,roof type 4,land (acres),loading type 1,loading type 2,loading type 3,loading type 4,loading type 5,max truck court depth,min. clear height,max. clear height,max column length,max column width,# dock doors,# of drive ins,truck court type,# parking spots,fire alarm,sprinkler type 1,sprinkler type 2,sprinkler coverage %,cold storage,ext. light type,generator,generator fuel type,generator size,ev charge,fire pump,fire water tank,sewege type,utility acc. holder,gas provider,electric provider,water provider,solar,solar power,recycling,what is recycled?,enviromental issues?,enviromental notes,disposition price
947,tnpre203,3980 Premier,Memphis,TN,,,FRG 8                                                                           ,Memphis,Sold                                                                            ,,2018-02-16,227201.60,,2020-12-17,0.00,0.00,,0.0000,,Tilt-up/Concrete,,,,,,,,6.80,,,,,,0.00,0.00,18.00,0.00,0.00,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
948,tnone204,3365 One Place Memphis,Memphis,TN,,,FRG 8                                                                           ,Memphis,Sold                                                                            ,,2018-02-16,194068.04,,2020-12-17,0.00,0.00,,0.0000,,Tilt-up/Concrete,,,,,,,,1.20,,,,,,0.00,0.00,18.00,0.00,0.00,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
949,mspri205,7560 Priority Lane,Olive Branch,MS,,,FRG 8                                                                           ,Memphis,Sold                                                                            ,,2018-02-16,122310.20,,2020-12-17,0.00,0.00,,0.0000,,Tilt-up/Concrete,,,,,,,,3.50,,,,,,0.00,0.00,22.00,0.00,0.00,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
950,tnout206,"4001 Outland Road Memphis, TN",Memphis,TN,,,FRG 8                                                                           ,Memphis,Sold                                                                            ,,2018-04-30,143563.51,,2020-12-17,0.00,0.00,,16.7000,,Tilt-up/Concrete,,,,,,,,5.00,,,,,,0.00,0.00,24.00,0.00,0.00,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
951,tnwil207,4049 Willow Lake Blvd. Memphis,Memphis,TN,,,FRG 8                                                                           ,Memphis,Sold                                                                            ,,2018-04-30,2143520.72,,2020-12-17,0.00,0.00,,0.0000,,,,,,,,,,12.60,,,,,,0.00,0.00,26.00,0.00,0.00,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
953,tndis209,3650-4665 Distriplex Drive,Olive Branch,MS,,,FRG 8                                                                           ,Memphis,Sold                                                                            ,,2018-08-30,0.00,,2020-12-17,0.00,0.00,,0.0000,,Tilt-up/Concrete,,,,,,,,14.80,,,,,,0.00,0.00,26.00,0.00,0.00,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
954,msmar210,10455 Marina Dr,Olive Branch,MS,,,FRG 8                                                                           ,Memphis,Sold                                                                            ,,2018-09-14,656415.87,,2020-12-17,0.00,0.00,,0.0000,,Tilt-up/Concrete,,,,,,,,12.10,,,,,,0.00,0.00,24.00,0.00,0.00,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
955,tnsou211,1814 South Third Street,Memphis,TN,,,FRG 8                                                                           ,Memphis,Sold                                                                            ,,2018-09-14,211758.55,,2020-12-17,0.00,0.00,,0.0000,,,,,,,,,,10.30,,,,,,0.00,0.00,24.00,0.00,0.00,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
988,gable014,137 Bledsoe Rd,Newnan,GA,30265,,FRG IX                                                                          ,Atlanta,Sold                                                                            ,,2019-12-27,48441.00,,2022-06-22,131225.00,2008.00,085-5076-045,9.0000,Rectangle,Metal,Masonry,,2018,Metal,Other,,,3.15,Rear Load,,,,,0.00,29.00,29.00,0.00,0.00,4,2,,0.00,,Wet,,0.00,No,,No,,,No,No,No,Sewer,,,,,No,,No,,No Issue,,2422000.00
989,gagra015,1845 Grassland Parkway,Alpharetta,GA,30004,,FRG IX                                                                          ,Atlanta,Sold                                                                            ,,2020-01-30,78514.81,,2022-06-22,147790.00,1990.00,018-070,22.0000,Rectangle,Tilt-up/Concrete,,,2007,EPDM,Other,,,2.17,Side Load,,,,,60.00,28.00,28.00,0.00,0.00,1,5,,,,None,,,,,,,,,,,,,,,,,,,,,,2519000.00
990,gacom016,4570 Commerce Circle SW,Atlanta,GA,30336,,FRG IX                                                                          ,Atlanta,Sold                                                                            ,,2020-01-07,61013.20,,2022-06-22,170156.00,1964.00,14f-0057-ll-028-9,22.0000,Rectangle,Masonry,,,2018,TPO,Other,,,2.30,Other,,,,,0.00,20.00,20.00,0.00,0.00,6,0,,0.00,,Wet,,0.00,No,,No,,,No,No,No,Sewer,,,,,No,,No,,No Issue,,4020000.00
992,ohkem002,1310-1330 Kemper Meadow Drive,Cincinnati,OH,45240,1310,FRG IX                                                                          ,Cincinnati,Sold                                                                            ,,2019-11-11,76793.00,,2022-06-22,0.00,1988.00,591-0015-0034-00,100.0000,Other,Masonry,,,2004,Metal,Other,,,9.93,Rear Load,,,,,122.00,17.00,18.00,0.00,0.00,1,0,,0.00,,Wet,,0.00,No,,No,,,No,No,No,Sewer,,,,,No,,No,,No Issue,,2456351.02
992,ohkem002,1310-1330 Kemper Meadow Drive,Cincinnati,OH,45240,1320,FRG IX                                                                          ,Cincinnati,Sold                                                                            ,,2019-11-11,78731.33,,2022-06-22,278317.00,1988.00,591-0015-0034-00,100.0000,Other,Masonry,,,2004,Metal,Other,,,9.93,Rear Load,,,,,122.00,17.00,18.00,0.00,0.00,6,2,,0.00,,Wet,,0.00,No,,No,,,No,No,No,Sewer,,,,,No,,No,,No Issue,,3214398.66
992,ohkem002,1310-1330 Kemper Meadow Drive,Cincinnati,OH,45240,1330,FRG IX                                                                          ,Cincinnati,Sold                                                                            ,,2019-11-11,76792.69,,2022-06-22,271464.00,1988.00,591-0015-0034-00,100.0000,Rectangle,Masonry,,,2004,Metal,Other,,,9.93,Rear Load,,,Cross Dock,,122.00,17.00,18.00,0.00,0.00,5,0,,0.00,,Wet,,0.00,No,,No,,,No,No,No,Sewer,,,,,No,,No,,No Issue,,3135250.32
993,ohfai003,7042-7068 Fairfield Business Center Dr,Fairfield,OH,45014,,FRG IX                                                                          ,Cincinnati,Sold                                                                            ,,2019-11-11,94741.57,,2022-11-01,172882.00,1987.00,,100.0000,,Other,,,2004,Metal,,,,4.00,Other,,,,,0.00,16.00,18.00,0.00,0.00,0,15,,,,Wet,,,,,,,,,,,,,,,,,,,,,,811988.00
994,ohwar004,420 Wards Corner Rd,Loveland,OH,45140,,FRG IX                                                                          ,Cincinnati,Sold                                                                            ,,2019-12-12,117991.81,,2022-06-22,389483.00,1985.00,182518K060,73.0000,Rectangle,Masonry,Metal,,"1985 (420): 50,000sf 2018 (422): 50,600sf",Metal,Other,,,3.74,Rear Load,,,,,105.00,14.00,15.00,0.00,0.00,3,3,,0.00,,Other,,0.00,No,,No,,,No,No,No,Sewer,,,,,No,,No,,No Issue,,5163000.00
995,ohles005,9290 LeSaint Dr.,West Chester,OH,45014,,FRG IX                                                                          ,Cincinnati,Sold                                                                            ,,2020-03-02,190153.12,,2022-06-22,466395.00,1990.00,M5620290000001,36.2000,Square,Masonry,,,"1991: 40,500 sf 1994: 24,300 sf 2017: 10,734 sf 2017: 6,211 sf",Metal,Other,,,12.97,Rear Load,,,,,162.00,26.00,30.00,0.00,0.00,6,2,,0.00,,Wet,,0.00,No,,No,,,No,No,No,Sewer,,,,,No,,No,,No Issue,,7769000.00
996,tnmet016,8045 Metro Rd,Memphis,TN,,,FRG IX                                                                          ,Memphis,Sold                                                                            ,,2020-01-02,79627.00,,2022-06-22,212744.00,2001.00,,6.0000,Rectangle,Tilt-up/Concrete,,,2001,Metal,Other,,,4.90,Rear Load,,,,,136.00,28.00,28.00,0.00,0.00,10,1,,,,Wet,,,,,,,,,,,,,,,,,,,,,,3168000.00
1063,oh575006,575 Quality Blvd,Fairfield,OH,45014,,FRG IX                                                                          ,Cincinnati,Sold                                                                            ,,2020-03-23,174232.28,,2022-06-22,462000.00,2003.00,A0700151000053,45.6000,Other,Other,,,2003,EPDM,Other,,,11.96,Cross Dock,,,,,147.00,22.00,24.00,0.00,0.00,15,1,,,,Wet,,,,,,,,,,,,,,,,,,,,,,7333000.00
1064,ohclo007,4064 Clough Woods Drive,Batavia,OH,45103,,FRG IX                                                                          ,Cincinnati,Sold                                                                            ,,2020-05-23,89079.92,,2022-06-22,179414.00,1997.00,41-31-12C-253,16.0000,Square,Masonry,,,"1997: 13,709sf 2012: 29,291sf",BUR,Other,,,5.90,Rear Load,,,,,114.00,20.00,20.00,0.00,0.00,2,2,,0.00,,Wet,,0.00,No,,No,,,No,No,No,Sewer,,,,,No,,No,,No Issue,,2393000.00
1068,gapar018, 1447 Parker Road  ,Conyers,GA,30094,,FRG IX                                                                          ,Atlanta,Sold                                                                            ,,2020-04-16,83014.25,,2022-06-22,234895.00,1988.00,c120020029,13.0000,Rectangle,Tilt-up/Concrete,,,1988,BUR,Other,,,3.53,Front Load,,,,,40.00,18.00,18.00,0.00,0.00,2,0,,,,None,,,,,,,,,,,,,,,,,,,,,,3730000.00
1069,tn10b017,10 East Belz Boulevard  ,Memphis,TN,38109,,FRG IX                                                                          ,Memphis,Sold                                                                            ,,2020-05-08,136503.70,,2022-06-22,406367.00,1986.00,,9.0000,Square,Masonry,,,1986,BUR,Other,,,11.90,Cross Dock,,,,,186.00,20.00,20.00,0.00,0.00,18,6,,0.00,,Wet,,0.00,No,,No,,,No,No,No,Sewer,,,,,No,,No,,No Issue,,6035000.00
1092,gashi019,"4080 Shirley Dr SW, ",Atlanta,GA,30336,,FRG IX                                                                          ,Atlanta,Sold                                                                            ,,2020-06-01,151689.31,,2022-08-23,255200.00,1974.00,14f-0023-LL-054-6,9.0000,Rectangle,Tilt-up/Concrete,,,"2011, 2012, 2000",Metal,Other,,,5.62,Other,,,,,0.00,14.00,24.00,0.00,0.00,11,1,,,,Wet,,,,,,,,,,,,,,,,,,,,,,4800000.00
1093,gajon020,3075 Jonquil Drive,Smyrna,GA,30080,,FRG IX                                                                          ,Atlanta,Sold                                                                            ,,2020-06-01,106871.18,,2022-06-22,178066.00,1980.00,17-0630-0-017-0,11.0000,Rectangle,Metal,,,2015,TPO,Other,,,2.42,Front Load,,,,,55.00,18.00,18.00,0.00,0.00,4,2,,,,Wet,,,,,,,,,,,,,,,,,,,,,,3255000.00
1094,gahig021,449 Highway 74 South GA , Peachtree City,GA,30269 ,,FRG IX                                                                          ,Atlanta,Sold                                                                            ,,2020-06-08,68488.50,,2022-06-22,268009.00,1974.00,0614-030,10.0000,Rectangle,Tilt-up/Concrete,,,2010,Metal,Other,N/A,N/A,0.40,Rear Load,,,,,0.00,20.00,20.00,0.00,0.00,13,0,,,,None,,,,,,,,,,,,,,,,,,,,,,3792000.00
1099,gamoo022,3150 Moon Station Road NW,Kennesaw,GA,30144,,FRG IX                                                                          ,Atlanta,Sold                                                                            ,,2020-06-30,35569.50,,2022-06-22,226126.00,1985.00,20-0100-0-311-0,9.0000,Square,Metal,,,1985,Metal,Other,,,4.00,Front Load,,,,,65.00,18.00,22.00,0.00,0.00,7,2,,,,Wet,Dry,,,,,,,,,,,,,,,,,,,,,3710000.00
1101,ohcom008,10052 Commerce Park Drive,West Chester,OH,45246,,FRG IX                                                                          ,Cincinnati,Sold                                                                            ,,2020-06-01,92382.34,,2022-06-22,253276.00,1984.00,M5820044000013,29.0000,Rectangle,Tilt-up/Concrete,,,"2006: 11,972sf 2019: 6,301sf 2019: 24,352sf",Metal,Other,,,5.38,Rear Load,,,,,93.00,18.00,28.00,0.00,0.00,3,2,,,,Wet,,,,,,,,,,,,,,,,,,,,,,3923000.00
1124,gatid023,165 Tidwell Drive ,Alpharetta,GA,30004,,FRG IX                                                                          ,Atlanta,Sold                                                                            ,,2020-07-30,40047.43,,2022-06-22,262957.00,1999.00,043-015,16.0000,L Shape,Tilt-up/Concrete,,,1999,Metal,Other,,,3.50,Side Load,,,,,60.00,22.00,22.00,0.00,0.00,4,1,,,,None,,,,,,,,,,,,,,,,,,,,,,4534000.00
1125,txmai006,11533 S. Main St,Houston,TX,77025,,FRG IX                                                                          ,Houston,Sold                                                                            ,,2020-07-30,28118.85,,2022-06-22,177028.00,1964.00,042-015-000-0050,23.1000,Rectangle,Metal,,,~2000,Metal,Other,,,2.52,Front Load,,,,,128.00,16.00,16.00,0.00,0.00,6,9,,,,None,,,,,,,,,,,,,,,,,,,,,,3500000.00
1222,tntri10 ,4400 Delp Street,Memphis,TN,38118,,FRG IX                                                                          ,Memphis,Sold                                                                            ,,2020-06-30,75068.08,,2022-06-22,288789.00,1970.00,,4.0000,Rectangle,Tilt-up/Concrete,,,2000,BUR,Other,,,9.03,Front Load,,,,,88.00,24.00,24.00,0.00,0.00,30,1,,,,Wet,,,,,,,,,,,,,,,,,,,,,,7478000.00
1223,tntri11 ,3970-4000 Senator Street,Memphis,TN,,,FRG IX                                                                          ,Memphis,Sold                                                                            ,,2020-06-30,60410.50,,2022-06-22,237279.00,1967.00,,1.0000,Rectangle,Tilt-up/Concrete,,,2000,BUR,Other,,,5.82,Front Load,,,,,125.00,26.00,26.00,0.00,0.00,24,0,,,,Wet,,,,,,,,,,,,,,,,,,,,,,5706000.00
1224,tntri16 ,3976 New Getwell,Memphis,TN,38118,,FRG IX                                                                          ,Memphis,Sold                                                                            ,,2020-06-30,126993.63,,2022-06-22,453076.00,1970.00,,15.9000,Rectangle,Tilt-up/Concrete,,,2008,BUR,Other,,,9.27,Front Load,,,,,105.00,20.00,20.00,0.00,0.00,35,3,,,,Wet,,,,,,,,,,,,,,,,,,,,,,9765000.00
1225,tntri18 ,3983 Senator Street,Memphis,TN,,,FRG IX                                                                          ,Memphis,Sold                                                                            ,,2020-06-30,31761.69,,2022-06-22,194896.00,1969.00,,8.0000,Rectangle,Tilt-up/Concrete,,,2018,TPO,Other,,,3.05,Front Load,,,,,75.00,22.00,22.00,0.00,0.00,15,1,,,,Wet,,,,,,,,,,,,,,,,,,,,,,3565000.00
1226,tntri19 ,3977-4045 Raines Road,Memphis,TN,,,FRG IX                                                                          ,Memphis,Sold                                                                            ,,2020-06-30,100062.58,,2022-06-22,420479.00,1975.00,,6.0000,Rectangle,Tilt-up/Concrete,,,2021,TPO,Other,,,8.36,Front Load,,,,,108.00,20.00,20.00,0.00,0.00,25,3,,,,Wet,,,,,,,,,,,,,,,,,,,,,,8747000.00
1227,tntri2  ,4148 Delp Street,Memphis,TN,,,FRG IX                                                                          ,Memphis,Sold                                                                            ,,2020-06-30,57410.86,,2022-06-22,177927.00,1969.00,,2.0000,Rectangle,Tilt-up/Concrete,,,2003,BUR,Other,,,6.43,Front Load,,,,,90.00,20.00,20.00,0.00,0.00,36,1,,,,Wet,,,,,,,,,,,,,,,,,,,,,,4853000.00
1228,tntri4  ,4280-4290 Concorde Road,Memphis,TN,38118,,FRG IX                                                                          ,Memphis,Sold                                                                            ,,2020-06-30,46652.81,,2022-06-22,185100.00,1985.00,,15.5000,Rectangle,Tilt-up/Concrete,,,2018,TPO,Other,,,4.17,Front Load,,,,,237.00,20.00,22.00,0.00,0.00,11,2,,,,ESFR,,,,,,,,,,,,,,,,,,,,,,3865000.00
1229,tntri7  ,,Memphis,TN,,,FRG IX                                                                          ,Memphis,Sold                                                                            ,,2020-06-30,100000.00,,2020-07-31,0.00,0.00,,0.0000,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1614784.42
1230,tntri8  ,,Memphis,TN,,,FRG IX                                                                          ,Memphis,Sold                                                                            ,,2020-06-30,100000.00,,2020-07-31,0.00,0.00,,0.0000,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1238191.58
